"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,124256862,28,10000,,137892244
2019,124256877,10,,,137892258
2019,124256880,3,1500,,137892261
2019,124256898,20,1006,,137892281
2019,124256901,3,25000,,137892284
2019,124256911,10,,,137900775
2019,124256911,11,1,,137900776
2019,124253472,63,40,,137900822
2019,124256950,10,,,137900842
2019,124256964,20,19,,137902357
2019,124941360,38,1,,138804073
2019,124937187,63,338,,138795637
2019,124941370,6,100,,138799577
2019,124941382,29,1,,138799586
2019,124941384,35,100,,138799587
2019,124941386,36,19,,138799589
2019,124941385,36,19,26-AUG-19,138799588
2019,124946007,6,97,27-MAR-19,138804098
2019,124946008,6,97,,138804099
2019,124941404,10,,,138799606
2019,124941404,11,1,,138799607
2019,124941410,17,250,,138799613
2019,124937215,2,12,29-SEP-19,138804124
2019,124937217,2,12,,138795671
2019,124941432,20,1,,138799637
2019,124941451,10,,,138795684
2019,124937232,31,239,,138795692
2019,124937241,3,9500,25-FEB-19,138804152
2019,124937242,3,9500,,138795702
2019,124256972,10,,,137902361
2019,124256991,10,,,137902385
2019,124256995,10,,,137902388
2019,124256995,11,1,,137902389
2019,124257007,19,1,,137902404
2019,124257015,63,1,,137902410
2019,124257020,10,,,137902416
2019,124253593,3,25000,28-JUL-19,137900956
2019,124257029,3,25000,,137902427
2019,124257033,25,200,,137902430
2019,124257045,10,1,,137902443
2019,124257045,25,1,,137902444
2019,124257056,35,1,,137902453
2019,124253640,38,1200,,137901010
2019,124257064,10,,,137902463
2019,124257064,11,1,,137902464
2019,124257066,36,1,,137902467
2019,124257076,63,1500,,137902480
2019,124257088,20,493,,137902489
2019,124257091,4,350,,137902493
2019,124253701,63,1500,,137901069
2019,124257099,19,55,29-NOV-19,137902500
2019,124257100,19,55,,137902501
2019,124257103,63,1600,,137902504
2019,124257104,63,70,,137902505
2019,124253724,3,5000,27-JUN-19,137901094
2019,124253725,3,5000,,137901095
2019,124257115,63,725,,137902515
2019,124257115,25,1,,137902514
2019,124257115,20,700,,137902512
2019,124257115,67,1,,137902517
2019,124257117,10,,,137902519
2019,124253752,7,2000,,137896025
2019,124253752,26,4500,,137896026
2019,124257128,11,1,,137902537
2019,124257128,10,,,137902536
2019,124257131,10,,,137902539
2019,124257138,10,,,137902547
2019,124257148,30,100,,137902556
2019,124257149,16,200,,137902557
2019,124257149,26,500,,137902558
2019,124257151,63,1000,,137902561
2019,124257151,20,1145,,137902560
2019,124257156,10,,,137902566
2019,124253787,13,2205,,137901170
2019,124253787,63,2,,137901171
2019,124257170,36,12000,,137902579
2019,124257169,36,9000,12-JUN-19,137902578
2019,124257168,24,1,,137902577
2019,124257175,38,2,,137902584
2019,124257179,10,,,137902591
2019,124257182,19,88,,137902593
2019,124257181,19,88,26-MAY-19,137902592
2019,124257183,20,400,,137902594
2019,124257188,10,,,137902599
2019,124257191,19,61,30-AUG-19,137902604
2019,124257192,19,61,,137902605
2019,124257196,7,1514,,137902609
2019,124253829,20,1400,,137901218
2019,124253832,10,,,137896088
2019,124253833,20,48,,137901224
2019,124253832,11,1,,137901223
2019,124249455,20,48,30-NOV-19,137896087
2019,124257210,63,400,,137902623
2019,124257209,63,400,30-JAN-19,137902622
2019,124257222,10,,,137902636
2019,111879502,63,1,,121287245
2019,111879514,63,500,,121287256
2019,111873343,3,5000,,121276333
2019,111877967,4,50,,121281042
2019,111873358,4,50,06-JAN-19,121281040
2019,111873386,63,2,,121281080
2019,111873388,10,,,121281082
2019,111868673,19,15,,121281084
2019,111868601,20,100,,121276256
2019,124776441,63,1200,,138570561
2019,124780844,3,900,,138573241
2019,124776467,6,706,,138570596
2019,124780859,6,706,24-NOV-19,138561354
2019,124776489,13,430,,138570614
2019,118316796,2,1,,130485172
2019,111885221,20,2100,,121284027
2019,111880083,10,,,121287951
2019,111880083,11,19,,121287952
2019,111885244,10,,,121292918
2019,111880091,3,30000,31-JAN-19,121287959
2019,111890023,35,100,,121287994
2019,118316811,20,20,,130485185
2019,118316819,36,180,,130493538
2019,118316826,31,300,,130485198
2019,118316827,20,500,,130485199
2019,124782857,37,200,08-JUN-19,138584292
2019,124789937,63,1,,138579928
2019,124782863,3,2250,,138579936
2019,124785186,3,2250,07-SEP-19,138579934
2019,124782906,4,100,,138575639
2019,124782933,37,3500,,138580039
2019,124785326,3,1,,138575703
2019,124785365,9,0,,138575733
2019,124785372,29,50,,138580135
2019,124785420,16,571,,138584468
2019,124783076,67,1,,138584502
2019,124785463,63,190,,138580241
2019,124776377,63,10,,138570475
2019,124772347,16,150,,138561283
2019,124772347,26,150,,138561284
2019,124772347,63,100,,138561285
2019,124776359,63,600,,138570452
2019,124776357,3,200,,138570449
2019,124776359,36,155,,138570451
2019,124776380,63,100,18-JUN-19,138561282
2019,124776377,30,300,,138570474
2019,124776415,63,150,,138570520
2019,124776414,63,150,10-JUL-19,138570519
2019,124772381,16,270,,138570542
2019,124772381,26,125,,138561324
2019,124772381,63,400,,138561325
2019,124776471,63,700,,138570598
2019,124776481,12,1000,,138573266
2019,124776494,63,1,,138570621
2019,124777034,27,6,10-FEB-19,138571262
2019,124772792,27,6,,138561781
2019,124777041,15,1200,10-JUN-19,138573569
2019,124781093,15,1200,,138573571
2019,124777092,63,1,,138561824
2019,124781131,20,330,,138571354
2019,124772845,11,10,,138561839
2019,124772845,10,,,138561837
2019,124777125,10,,,138561846
2019,124777148,63,39,28-MAY-19,138571398
2019,124777149,63,39,,138571399
2019,124777192,63,100,,138571440
2019,124777190,63,100,12-AUG-19,138571438
2019,124777197,38,2,,138571445
2019,124781159,13,600,,138573647
2019,124777197,3,1,,138571444
2019,124781168,35,200,,138571452
2019,124772885,10,,,138571471
2019,124777235,13,400,,138571489
2019,124772892,63,77,,138561897
2019,124772898,38,1,,138571511
2019,124781204,3,1,,138571521
2019,124777271,63,130,,138571529
2019,124777314,10,,,138571569
2019,124777317,4,300,,138571572
2019,124777324,63,450,,138571582
2019,124775884,37,6000,,138569918
2019,124775892,25,350,,138569926
2019,124780582,63,4000,,138572927
2019,124775923,63,1,,138569955
2019,124772088,3,900,,138569968
2019,124775953,25,1,,138572972
2019,124772120,25,500,,138561012
2019,124775994,10,,,138570037
2019,124775994,11,1,,138570038
2019,124776012,3,1,,138570056
2019,124772145,63,80,,138561050
2019,124776036,63,1,,138570084
2019,124776056,63,780,,138570105
2019,124776056,6,80,,138570104
2019,124772162,3,300,,138570103
2019,124776069,17,300,,138570123
2019,124776069,25,350,,138570124
2019,124776069,63,457,,138570126
2019,124776071,63,2,,138570130
2019,124776088,10,,,138570149
2019,124780689,3,1,,138570178
2019,124776125,63,20,,138570185
2019,124780698,63,51,,138573066
2019,124776186,10,,,138570254
2019,124776201,10,,,138570267
2019,124776243,4,200,,138570311
2019,124780867,3,500,,138573272
2019,124780876,10,,,138573284
2019,124780876,11,1,,138573285
2019,124772437,10,50,,138561381
2019,124776527,17,2500,,138570664
2019,124776541,10,,,138570680
2019,124780915,13,250,,138573324
2019,124776585,10,,,138573335
2019,124776585,11,10,,138573336
2019,124780940,37,500,,138573351
2019,124776626,3,1,,138570782
2019,124780948,8,17,31-AUG-19,138573370
2019,124780949,8,17,,138573371
2019,124776643,16,210,,138570797
2019,124776643,36,74,,138570800
2019,124776643,26,378,,138570798
2019,124776643,63,270,,138573378
2019,124776683,19,6,08-OCT-19,138570851
2019,124776685,19,6,,138570852
2019,124776711,10,,,138573432
2019,124776711,11,10,,138573433
2019,124776724,10,,,138570885
2019,124772577,63,100,,138561558
2019,124776751,11,1,,138561581
2019,124776751,10,,,138561580
2019,124772603,20,13900,,138561587
2019,124772617,31,100,,138561599
2019,124776828,20,3217,,138570996
2019,124772656,19,13,,138561646
2019,124776849,20,22,,138571018
2019,124785578,63,135,,138580378
2019,124785624,63,200,,138580430
2019,124785772,63,50,,138584718
2019,124783328,63,30,,138576113
2019,124783328,19,55,,138576112
2019,124785814,38,701,,138584750
2019,124790391,20,4000,,138584811
2019,124790407,3,40000,,138584834
2019,124785918,3,500,,138580747
2019,124783427,38,3500,,138584871
2019,124785953,20,80,,138576267
2019,124785953,54,1,,138576268
2019,124786002,20,100,,138584925
2019,124790506,38,1,07-MAY-19,138576341
2019,124786026,58,700,,138580885
2019,124786026,26,998,,138584949
2019,124790567,26,1250,,138576410
2019,124786119,31,1000,,138576458
2019,124790597,63,420,,138576459
2019,124790614,19,1,,138576483
2019,124786147,63,200,,138585049
2019,124786151,10,,,138576495
2019,124786151,11,1,,138576496
2019,124786373,38,1600,,138585224
2019,124783871,16,1,,138581378
2019,124790856,63,500,,138576811
2019,124786450,63,287,,138581401
2019,124786450,36,887,,138576819
2019,124783898,30,100,,138585352
2019,124786462,17,9,,138581416
2019,124786462,8,25,,138581415
2019,124786462,7,1,,138585353
2019,124783946,10,,,138576881
2019,124786516,17,1505,,138581496
2019,124786521,19,60,,138581500
2019,124790918,19,1,,138576888
2019,124786537,26,199,,138576910
2019,124783968,26,199,07-FEB-19,138585409
2019,124786553,10,,,138576924
2019,124790947,13,400,,138585448
2019,124784006,63,310,,138581554
2019,124786588,10,,,138581563
2019,124786714,63,100,,138581709
2019,124784120,38,400,,138577097
2019,124791065,10,,,138585565
2019,124784144,26,50,,138577127
2019,124784144,20,80,,138585574
2019,124791108,36,250,,138577174
2019,124791108,63,490,,138585601
2019,124791134,67,1,,138585636
2019,124784221,10,,,138577210
2019,124784245,10,,,138577242
2019,124791173,11,1,,138585679
2019,124791173,10,,,138581856
2019,124791183,63,200,,138585693
2019,124786843,35,200,,138581870
2019,124791193,67,1,,138585706
2019,124791192,35,1,,138585705
2019,124791208,19,44,13-OCT-19,138585718
2019,124784288,19,44,,138585720
2019,124784297,54,1,,138577297
2019,124786881,63,2000,,138581918
2019,124777516,20,1,,138562041
2019,124777522,11,2,,138571793
2019,124777537,19,15,,138573817
2019,124777543,10,,,138571817
2019,124773019,63,360,,138571825
2019,124773019,36,390,,138571824
2019,124777563,63,1,,138571840
2019,124777562,63,1,17-MAY-19,138571839
2019,124777568,63,2,,138571844
2019,124777607,20,20,,138571895
2019,124777615,63,1700,,138571899
2019,124774223,36,1162,,138583481
2019,111876377,29,1,,121274421
2019,124779098,20,18000,,138578705
2019,124779143,38,1,,138578752
2019,124779142,38,1,05-DEC-19,138578751
2019,124774302,3,1,06-APR-19,138583580
2019,124774305,3,1,,138583582
2019,124782105,10,,,138574725
2019,124779231,63,86,,138578862
2019,124779233,10,,,138574742
2019,124779240,63,600,,138578867
2019,124779288,19,53,,138578921
2019,124779357,63,400,,138579000
2019,124779452,6,160,,138579101
2019,124782311,63,100,,138574978
2019,124779486,19,27,14-DEC-19,138579140
2019,124779487,19,27,,138579141
2019,124779504,63,400,,138579157
2019,124774515,4,80,,138579166
2019,124782383,63,12,,138575059
2019,124782389,6,472,,138575068
2019,124782397,63,162,,138575078
2019,124784624,25,1,,138579282
2019,124782455,8,343,,138583950
2019,124784749,19,1,,138579424
2019,124782517,30,1,,138575212
2019,124789692,26,350,,138584015
2019,124789701,10,,,138584026
2019,124784890,10,,,138584086
2019,124785232,63,1,,138579990
2019,124789750,13,1,15-OCT-19,138579571
2019,124782642,63,40,,138579612
2019,124782694,38,1000,,138579684
2019,111877959,63,300,,121281033
2019,111873381,63,1,,121281077
2019,111878025,11,1,,121281096
2019,111878025,10,,,121276429
2019,111878037,10,,,121276446
2019,111873410,20,500,,121271325
2019,111878075,10,,,121276482
2019,111878075,11,1,,121276483
2019,124789819,19,439,,138575394
2019,124782734,19,299,,138575422
2019,124782732,19,299,20-NOV-19,138584182
2019,124785022,19,430,,138575431
2019,124782744,37,32000,,138579762
2019,124789923,20,400,,138584267
2019,124785208,19,1,,138575606
2019,124782926,25,60,,138575660
2019,124785291,25,20,,138584375
2019,124782955,30,150,,138580079
2019,124785359,7,1000,,138575730
2019,124783008,7,300,,138575758
2019,124785418,10,,,138575785
2019,124783044,63,450,,138584479
2019,124785470,6,259,,138580251
2019,124785515,25,1,,138580294
2019,124783109,19,149,,138575866
2019,124783111,20,20,,138575867
2019,124783141,38,400,,138580337
2019,124790172,13,800,,138580338
2019,124790172,20,20,,138584575
2019,111879295,63,696,02-FEB-19,121272018
2019,111879296,63,696,,121272019
2019,111879300,36,6417,,121272022
2019,111879318,63,1122,,121272037
2019,111879016,19,1,,121282557
2019,111879450,38,1000,,121287185
2019,111879479,10,,,121287217
2019,111879499,10,,,121287240
2019,111889301,8,13,,121292111
2019,111889301,26,100,,121292112
2019,111879519,63,100,,121287260
2019,111880075,63,100,17-JAN-19,121287939
2019,111885237,26,250,,121284052
2019,111889972,10,,,121284064
2019,111889980,19,25,,121292930
2019,111889980,8,7,,121292929
2019,111879317,20,105,,121272036
2019,111879460,10,30,,121287193
2019,111879470,17,600,,121287204
2019,111879470,26,2040,,121287205
2019,111879470,6,400,,121287203
2019,111879470,63,185,,121287206
2019,111879477,63,1000,,121287213
2019,111879480,63,1200,15-FEB-19,121287218
2019,111879481,63,1200,,121287219
2019,111884285,20,3951,,121282904
2019,111884362,63,24,,121283013
2019,124784982,63,556,,138579701
2019,124782712,20,74,,138584166
2019,124789832,30,150,,138584179
2019,124789844,25,250,,138579753
2019,124789844,26,70,,138575434
2019,124789844,63,200,,138575435
2019,124789844,6,40,,138579752
2019,124782748,20,15,,138575449
2019,124785056,63,1000,,138579796
2019,124785064,25,1,,138579806
2019,124785085,37,50000,,138575495
2019,124785114,63,100,,138575526
2019,124782807,63,50,,138575523
2019,124782813,19,32,,138575532
2019,124782811,19,32,05-FEB-19,138579864
2019,124782837,63,50,,138575562
2019,124772663,38,200,,138573495
2019,124772670,10,,,138561661
2019,124772670,11,2,,138561662
2019,124776886,10,,,138571073
2019,124776903,63,56,28-JUN-19,138561690
2019,124772705,63,56,,138571097
2019,124781053,20,31103,,138571111
2019,124781055,11,12,,138571118
2019,124781055,10,,,138573527
2019,124776947,63,77,,138571152
2019,124776980,63,60,,138571195
2019,124776989,36,360,,138561759
2019,124772761,34,50,,138571203
2019,124772778,20,75,,138561768
2019,124772781,10,,,138561771
2019,124781084,10,,,138571241
2019,124781084,11,2,,138571242
2019,124777059,19,718,26-JUN-19,138571287
2019,124777060,19,718,,138571288
2019,124781108,25,1,,138571306
2019,124772822,10,,,138561813
2019,124772822,11,1,,138571317
2019,124772827,63,50,,138573598
2019,124772827,25,50,,138573597
2019,124777090,2,125,,138571330
2019,124781125,19,1,,138561829
2019,124781136,33,100,,138573614
2019,124772851,63,250,,138561847
2019,124774395,63,297,,138583670
2019,124772858,11,2,,138571394
2019,124772858,10,,,138561857
2019,124777157,63,200,,138561862
2019,124777179,3,1500,,138571427
2019,124777216,63,500,,138573657
2019,111880064,63,2,,121292881
2019,111885208,3,3000,,121284009
2019,111889956,10,,,121287931
2019,111885249,10,,,121284072
2019,111890028,24,1,,121292986
2019,124781174,63,70,,138573658
2019,124777219,36,179,04-JAN-19,138571468
2019,124777260,63,50,,138571512
2019,124777269,63,1,,138571525
2019,124777284,11,10,,138573681
2019,124777284,10,,,138561922
2019,124777287,10,,,138571545
2019,124777297,29,50,,138571558
2019,124779282,20,1,,138578916
2019,124784659,63,41,14-APR-19,138575127
2019,124784660,63,41,,138579328
2019,124786648,10,,,138585487
2019,124786657,20,43,,138585496
2019,124784073,63,200,,138577031
2019,124784089,29,100,,138585524
2019,124785384,6,30,05-AUG-19,138580149
2019,124785386,6,30,,138575751
2019,124783049,13,430,,138575804
2019,124785444,63,150,,138580211
2019,124785444,26,500,,138584485
2019,124786532,26,899,,138581507
2019,124783989,10,1,,138581534
2019,124783989,6,1,,138581533
2019,124783989,63,1,,138576932
2019,124786581,38,20,,138585447
2019,124790949,63,10,,138585449
2019,124790956,20,300,,138581564
2019,124786637,63,1,,138576994
2019,124784041,63,1,,138576999
2019,124784039,63,1,10-DEC-19,138576998
2019,124784064,20,1000,,138577022
2019,111878287,36,1800,,121271472
2019,124784072,63,900,,138585505
2019,124784081,20,100,,138585515
2019,124784125,38,250,,138577102
2019,124786727,67,1,,138577109
2019,124791070,20,50,,138577123
2019,124791100,26,200,,138577164
2019,124784179,8,8,15-SEP-19,138577165
2019,124791102,8,8,,138581771
2019,124786785,19,11,,138581802
2019,124786809,10,,,138585647
2019,124786819,9,0,,138585658
2019,124786819,25,50,,138585659
2019,124784237,63,400,,138581842
2019,124791162,8,1,21-JUL-19,138585670
2019,124786826,8,1,,138585671
2019,124784259,8,1,,138577258
2019,124784262,63,1500,,138577261
2019,124784261,63,1500,12-JUN-19,138581865
2019,124791185,10,,,138585695
2019,124791185,11,1,,138585696
2019,124786854,10,,,138577273
2019,124786868,63,100,,138585721
2019,124784313,37,4500,,138577315
2019,124784385,38,150,,138587404
2019,124784391,19,100,,138587409
2019,111885399,2,1,,121284236
2019,124779042,19,64,,138574573
2019,111880133,29,1,,121284250
2019,111880150,36,600,,121288019
2019,124779071,6,1329,,138578677
2019,124779085,67,1,,138578693
2019,124779084,38,400,,138578692
2019,124779146,10,,,138578755
2019,124779154,10,,,138583579
2019,124774316,2,21,13-JAN-19,138574691
2019,124774317,11,1,,138583593
2019,124779167,2,21,,138578783
2019,124774316,8,34,13-JAN-19,138583592
2019,124779167,8,34,,138578784
2019,124779230,63,400,,138578861
2019,124774382,63,1,,138578944
2019,124779327,20,4920,,138578970
2019,124774419,63,150,,138583693
2019,124779342,36,1700,,138578984
2019,124779342,63,2755,,138578985
2019,124782221,9,0,,138574878
2019,124779384,20,400,,138574883
2019,124779384,63,50,,138579027
2019,124779392,29,150,,138579033
2019,124782263,63,1,,138579071
2019,124782298,6,50,,138574962
2019,124782298,13,165,,138574963
2019,124782298,25,25,,138574964
2019,124782298,63,50,,138574965
2019,124779475,19,82,,138579135
2019,124779529,63,1,,138579180
2019,124784607,36,92,,138579267
2019,124784606,36,92,11-MAR-19,138579266
2019,124782427,20,2500,,138575108
2019,124784656,26,200,,138579324
2019,124784658,26,1100,,138579327
2019,124789623,22,0,,138583938
2019,124789623,63,0,,138583939
2019,124782492,16,400,,138575191
2019,124782492,6,1000,,138575190
2019,124784763,13,1,05-APR-19,138579438
2019,124782525,10,,,138575220
2019,124784779,35,400,,138579453
2019,124784792,13,1,10-DEC-19,138579466
2019,124784815,30,1,,138579492
2019,124784858,54,29,,138584074
2019,124789735,63,200,,138579528
2019,124784896,63,1,13-JUL-19,138575306
2019,124782657,24,1,,138575342
2019,124789822,20,380,,138584169
2019,124789822,9,0,,138584168
2019,124784994,38,21600,,138579715
2019,124784990,38,1,,138575400
2019,111878309,63,1,,121276754
2019,111879297,19,127,,121272020
2019,111879301,20,2450,,121272023
2019,111879308,13,240,,121272029
2019,111879309,11,1,,121282542
2019,111879316,6,148,,121272035
2019,111879315,6,148,15-FEB-19,121272034
2019,111879319,63,384,,121272038
2019,111879323,16,435,,121272042
2019,111879334,16,18,24-FEB-19,121287053
2019,111879335,16,18,,121287054
2019,124775848,11,1,,138569879
2019,124775848,10,,,138569878
2019,124775880,3,25,,138569913
2019,124775878,3,25,08-NOV-19,138569911
2019,124775939,10,,,138569971
2019,124775939,11,1,,138569972
2019,124775992,20,1514,,138570035
2019,124772133,11,1,,138570046
2019,124772133,10,,,138570045
2019,124776006,20,5,,138570051
2019,124772141,26,500,,138561037
2019,124772141,63,50,,138561038
2019,124776026,10,70,,138570069
2019,124776026,63,800,,138570070
2019,124772153,20,1000,,138561056
2019,124776041,20,318,,138561063
2019,124780657,11,1,,138573022
2019,124780657,10,,,138573021
2019,124780664,10,,,138570108
2019,124776083,20,34,05-JUL-19,138561100
2019,124776083,22,0,05-JUL-19,138561101
2019,124776101,19,39,,138570160
2019,124776100,19,39,01-SEP-19,138561103
2019,124776113,27,1,,138570171
2019,124776118,3,1000,,138570176
2019,124776142,8,12,,138570202
2019,124772210,8,12,10-FEB-19,138561123
2019,124780697,10,,,138573065
2019,124772228,38,4250,,138561139
2019,124780712,63,1000,,138570237
2019,124776174,63,200,,138570239
2019,124776184,16,400,,138570252
2019,124780722,19,379,,138573095
2019,124780723,19,379,18-AUG-19,138573096
2019,124257224,38,1,29-SEP-19,137902638
2019,124257228,63,1,,137902642
2019,124257236,4,30,,137902650
2019,124257244,10,,,137902664
2019,124257248,38,125,,137902667
2019,124257256,19,1,,137901283
2019,124257263,19,1,,137902680
2019,124257267,20,360,,137896141
2019,124241734,36,284,,137882881
2019,124241733,36,284,19-JUL-19,137866013
2019,124241734,20,35,,137882880
2019,124236738,13,3000,08-JUL-19,137881211
2019,124236739,63,3800,,137881214
2019,124236739,17,350,,137881213
2019,124236739,13,3800,,137881212
2019,124236763,7,450,,137881236
2019,124236782,63,123,,137881258
2019,124236799,4,700,,137881280
2019,124241904,10,,,137883086
2019,124236819,20,80,,137881308
2019,124241935,36,150,02-JUN-19,137883134
2019,124241937,36,151,,137883136
2019,124241949,63,4000,,137883148
2019,124241948,63,4000,12-APR-19,137883147
2019,124236843,36,4,,137881334
2019,124241960,36,2,10-JUN-19,137881332
2019,124236843,13,1,,137881333
2019,124236843,63,5,,137881335
2019,124241960,63,1,10-JUN-19,137866133
2019,124236842,31,1,,137883158
2019,124236852,19,35,,137881344
2019,124236866,63,22700,,137881357
2019,124242014,10,,,137883229
2019,124236895,10,,,137883260
2019,124242106,11,1,,137883343
2019,124242106,10,,,137883340
2019,124236962,23,90,,137883446
2019,124236962,17,300,,137883445
2019,124236962,6,1105,,137881478
2019,124236962,16,120,,137881479
2019,124236962,63,501,,137881481
2019,124242193,63,1800,,137883455
2019,124236976,63,500,,137881494
2019,124242206,63,261,,137883475
2019,124242206,9,0,,137883473
2019,124242206,20,400,,137883474
2019,124236998,63,1,,137881515
2019,124237003,10,,,137881521
2019,124237006,16,90,,137883531
2019,124237037,63,25,,137866332
2019,124237037,13,337,,137866331
2019,124242293,63,250,,137866342
2019,124242293,20,25,,137881568
2019,124242309,16,1000,,137883591
2019,124242309,17,500,,137883592
2019,124237070,20,2000,,137881593
2019,124237080,11,1,,137881602
2019,124237094,20,27728,,137883683
2019,124237118,13,300,,137881654
2019,124237135,8,70,,137866423
2019,124245410,13,160,,137866427
2019,124237145,26,282,,137883818
2019,124242491,26,1,07-MAY-19,137883811
2019,124237145,36,374,,137883819
2019,124242491,63,1,07-MAY-19,137883812
2019,124237145,7,240,,137883814
2019,124237145,16,275,,137883815
2019,124237145,6,90,,137883813
2019,124237145,63,1074,,137881681
2019,124237144,35,1,,137881679
2019,124237145,17,10580,,137883816
2019,124237144,63,1,,137881680
2019,124237145,25,188,,137883817
2019,124245423,10,,,137883850
2019,124245423,11,1,,137883851
2019,124242518,13,25,,137883864
2019,124242518,63,1,,137883866
2019,124242518,20,250,,137883865
2019,124242539,17,658,,137883894
2019,124242539,63,270,,137883897
2019,124242539,16,644,,137883893
2019,124242539,36,1100,,137883896
2019,124242539,20,1450,,137883895
2019,124242539,8,500,,137883891
2019,124242539,7,385,,137883889
2019,124237189,38,500,,137866467
2019,124245442,3,700,,137881740
2019,124245452,63,100,,137866484
2019,124242599,20,2300,,137883970
2019,124242612,10,,,137883987
2019,124242613,63,20,,137883989
2019,124242611,63,20,04-SEP-19,137883986
2019,124242612,11,1,,137883988
2019,124237242,10,,,137866512
2019,124242657,20,200,,137881812
2019,124242657,9,0,,137881811
2019,124242657,63,1,,137884031
2019,124242657,25,80,,137881814
2019,124242668,13,650,,137881821
2019,124237280,36,100,,137881849
2019,124237291,63,500,,137881856
2019,124242755,11,1,,137884142
2019,124242755,10,,,137884140
2019,124242791,63,175,,137884204
2019,124941472,26,159,,138795715
2019,124937253,3,1,,138795716
2019,124941484,63,60,,138799697
2019,124941487,10,,,138799703
2019,124941488,20,259,,138799704
2019,124940462,25,1,,138794884
2019,124945524,10,,,138798570
2019,124945541,26,350,,138794962
2019,124940604,63,1,,138798682
2019,124940628,63,658,,138798710
2019,124940638,10,,,138798730
2019,124945634,10,,,138803680
2019,124945634,11,1,,138803681
2019,124940687,19,68,,138798787
2019,124940707,15,1000,,138798812
2019,124247793,35,200,,137894196
2019,124255158,11,3,,137890209
2019,124255165,63,1200,27-JUN-19,137890216
2019,124247807,63,1200,,137894220
2019,124251424,11,1,,137898404
2019,124251424,10,,,137898403
2019,124255184,35,1000,,137890239
2019,124247824,63,100,,137894244
2019,124255190,20,550,,137890242
2019,124251497,35,1,,137898483
2019,124255212,63,1,,137890272
2019,124255212,25,1,,137898485
2019,124255212,10,1,,137898484
2019,124255232,12,20000,,137890293
2019,124255231,12,1,15-SEP-19,137890292
2019,124255242,63,1,,137890310
2019,124255242,25,1,,137890308
2019,124255242,20,40,,137890307
2019,124255243,26,100,,137890312
2019,124255243,7,200,,137890311
2019,124255254,8,1,,137890323
2019,124255258,10,,,137898557
2019,124251572,26,300,,137898576
2019,124251572,20,180,,137898575
2019,124251572,63,1000,,137898578
2019,124247891,11,1,,137894330
2019,124247891,10,,,137894329
2019,124251590,11,1,,137898603
2019,124255276,20,335,,137890351
2019,124255281,29,350,,137890356
2019,124255281,63,600,,137890357
2019,124255282,20,1867,,137894353
2019,124255288,19,86,,137890365
2019,124255286,19,86,11-MAY-19,137890363
2019,124255306,3,24000,,137894376
2019,124251637,20,78,,137898664
2019,124255322,10,,,137898670
2019,124255326,63,1,,137894397
2019,124251653,4,120,,137898689
2019,124255332,10,,,137898696
2019,124247964,38,2700,,137898704
2019,124251666,3,100,,137890403
2019,124251670,6,150,,137894410
2019,124251670,63,80,,137894411
2019,124247969,10,,,137898710
2019,124247969,11,1,,137898711
2019,124247973,20,20,,137898725
2019,124247985,7,19000,,137898738
2019,124247992,19,51,14-OCT-19,137894435
2019,124251700,19,51,,137894437
2019,124255376,38,1,,137890448
2019,124248034,36,60,26-AUG-19,137898811
2019,124251752,36,60,,137898812
2019,124248042,10,,,137890486
2019,124248052,63,7,,137898835
2019,124248058,10,,,137890501
2019,124255440,30,1,,137890527
2019,124251802,11,1,,137898866
2019,124251802,10,,,137898865
2019,124251812,11,1,,137898873
2019,124251812,10,,,137890543
2019,124255464,63,310,,137890555
2019,124255464,16,30,,137890554
2019,124255475,38,40,,137890574
2019,124255481,20,518,,137890582
2019,124248110,38,1,,137894572
2019,124255484,38,1,29-MAR-19,137898921
2019,124255496,63,4,,137890597
2019,124255499,20,3000,,137890600
2019,124255500,26,500,,137890603
2019,124255503,10,,,137890606
2019,124251933,63,2500,,137899024
2019,124251935,10,,,137899026
2019,124255532,20,155,,137894629
2019,124251971,63,100,,137899061
2019,124248188,36,300,16-JAN-19,137890678
2019,124251982,13,1,25-SEP-19,137890685
2019,124251983,13,1,,137890686
2019,124252014,10,,,137890711
2019,124248208,25,1,,137894679
2019,124252034,6,70,,137899126
2019,124252042,63,1,,137894696
2019,124248223,11,1,,137899138
2019,124248223,10,,,137899137
2019,124252053,63,1,,137899146
2019,124248236,20,60,,137894709
2019,124252075,13,900,,137894715
2019,124255642,10,,,137890787
2019,124255654,10,,,137899237
2019,124252147,20,20,,137894756
2019,124248273,20,20,,137890801
2019,124255669,63,250,,137890815
2019,124255670,63,6,,137890816
2019,124252185,63,500,,137899280
2019,124252185,29,200,,137899279
2019,124255694,16,100,,137890840
2019,124248307,16,100,28-MAY-19,137890838
2019,124248312,11,1,,137894796
2019,124248312,10,,,137894795
2019,124255716,36,1000,,137890866
2019,124255716,38,500,,137890867
2019,124255718,63,300,,137890871
2019,124255726,20,5,,137890881
2019,124248339,63,0,,137894825
2019,124255730,63,1,,137890885
2019,124255737,10,,,137890891
2019,124252294,29,1,,137899414
2019,124252302,63,1,,137894845
2019,124252307,63,1,,137894856
2019,124255766,11,1,,137894876
2019,124255766,10,,,137894875
2019,124252333,20,2000,,137894879
2019,124255773,20,500,,137899465
