"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2019,124780905,122326724,7,,
2019,124780912,122326733,7,,
2019,124776603,122326770,4,,
2019,124776633,122324914,7,,
2019,124776635,122319913,4,,
2019,124772506,122319913,7,,
2019,124776671,122324946,6,,
2019,124776690,122319955,7,,
2019,124776707,122326870,7,,
2019,124772573,122324966,3,,
2019,124780429,122324397,3,,
2019,124780440,122324403,7,,
2019,124771907,122324416,6,,
2019,124780491,122324450,6,,
2019,124780519,122324472,5,,
2019,124780521,122324472,7,,
2019,124780520,122324472,6,,
2019,124780523,122324474,4,,
2019,124780533,122324483,4,,
2019,124780545,122324495,7,,
2019,124780559,122324505,7,,
2019,124780566,122324513,6,,
2019,124780571,122324520,7,,
2019,124780581,122324531,3,,
2019,124772061,122324535,7,,
2019,124780602,122324552,6,,
2019,124780624,122324571,6,,
2019,124780627,122324575,7,,
2019,124780632,122324584,6,,
2019,124772137,122324594,6,,
2019,124772146,122324612,7,,
2019,124776043,122324617,7,,
2019,124780677,122319539,5,,
2019,124776086,122319539,7,,
2019,124780681,122324639,5,,
2019,124780682,122324639,7,,
2019,124780683,122324643,4,,
2019,124776110,122324643,6,,
2019,124776117,122324647,7,,
2019,124780705,122324666,7,,
2019,124780716,122324676,7,,
2019,124780715,122324676,4,,
2019,124776216,122326374,7,,
2019,124776215,122326374,3,,
2019,124780741,122324708,4,,
2019,124776248,122324712,4,,
2019,124772270,122324712,1,,
2019,124780752,122324723,6,,
2019,124780764,122324733,6,,
2019,118316874,115278767,7,,
2019,118316882,115278775,7,,
2019,118316887,115278781,7,,
2019,118316899,115278794,6,,
2019,118316901,115278794,7,,
2019,118316898,115278794,5,,
2019,118316915,115278809,4,,
2019,118316923,115278819,4,,
2019,118316926,115278823,4,,
2019,118316939,115278839,7,,
2019,118316950,115278854,7,,
2019,118316954,115278858,7,,
2019,118316956,115278861,6,,
2019,124245773,121739147,5,,1
2019,124237645,121739168,4,,
2019,124243385,121743174,7,,
2019,124245815,121728856,6,,
2019,124237697,121743221,7,,
2019,124243450,121743237,7,,
2019,124243453,121743241,6,,
2019,124245829,121739253,6,,
2019,124245831,121743261,7,,
2019,124243470,121743261,4,,
2019,124243523,121739294,6,,
2019,124237759,121743343,4,,
2019,124245871,121743360,7,,
2019,124243554,121743360,5,,
2019,124245874,121743363,7,,
2019,124237782,121743372,4,,
2019,124243580,121743379,5,,
2019,124245883,121743379,7,,
2019,124237802,121743396,4,,
2019,124246773,121740714,7,,
2019,124246779,121745062,1,,
2019,124238977,121740740,4,,
2019,124239006,121730013,6,,
2019,124246842,121740818,7,,
2019,124239044,121745157,7,,
2019,124250104,121730083,7,,
2019,124239106,121740905,7,,
2019,124246901,121745235,7,,
2019,124250139,121745235,4,,
2019,124239190,121730194,4,,
2019,124250225,121745354,4,,
2019,124246977,121745354,7,,
2019,124250251,121741054,7,,
2019,124247018,121730251,7,,
2019,124250309,121746113,4,,
2019,124239270,121745458,7,,
2019,124250335,121746138,6,,
2019,124250389,121745536,6,,
2019,124250416,121730390,7,,
2019,124239369,121730390,4,,
2019,124250428,121730402,7,,
2019,124239394,121745612,6,,
2019,124239435,121730440,6,,
2019,124250511,121745700,6,,
2019,124239470,121745728,5,,1
2019,124250545,121745728,7,1,
2019,124239504,121745780,7,,
2019,124250631,121745815,7,,
2019,124250638,121745836,7,,
2019,124250644,121745842,1,,
2019,124250659,121745861,7,1,
2019,124250670,121745874,4,,
2019,124254579,121745887,7,,
2019,124247314,121745903,6,,
2019,124250706,121745919,4,,
2019,124250708,121745919,7,,
2019,124250718,121745931,7,,
2019,124250741,121730612,3,,
2019,124250742,121730612,4,,
2019,124250752,121745964,7,,
2019,124250751,121745964,4,,
2019,124250757,121745968,6,,
2019,124250770,121745986,5,,
2019,124254648,121745986,7,,
2019,124250780,121745995,6,,
2019,124250801,121746026,6,,
2019,124247386,121746034,3,,
2019,124250829,121746062,6,,
2019,124247410,121746083,6,,
2019,124247425,121746096,7,,
2019,124250853,121751102,7,,
2019,124254773,121751135,7,,
2019,124247453,121730719,4,,
2019,124247454,121730719,7,,
2019,124250905,121751159,4,,
2019,124247471,121746704,5,,
2019,124250917,121746704,1,,
2019,124250918,121746704,7,,
2019,124247472,121746704,6,,
2019,124250953,121751210,7,,
2019,124254848,121730783,1,,
2019,124250984,121751243,1,,
2019,124251012,121751272,7,,
2019,124251028,121751290,7,,
2019,124251033,121751295,7,,
2019,124254915,121751321,4,,
2019,124247586,121751334,7,,
2019,124251083,121751356,3,,
2019,124251086,121751361,4,,
2019,124251087,121751361,7,,
2019,124251114,121751389,6,,
2019,124254953,121751401,4,,
2019,124251139,121751422,4,,
2019,124254966,121751428,4,,
2019,124251174,121751454,6,,
2019,124251191,121751476,6,,
2019,124251200,121751486,6,,
2019,124255046,121746964,7,,
2019,124251240,121751533,7,1,
2019,124251251,121751551,5,,
2019,124251252,121751551,7,,
2019,124251269,121751571,3,,
2019,124251270,121751571,7,,
2019,124251274,121751579,7,,
2019,124251288,121751594,7,,
2019,124255096,121747015,7,,
2019,124255095,121747015,5,,
2019,124255101,121747018,7,,
2019,124247744,121731061,6,,
2019,124255108,121747025,6,,
2019,124247753,121731076,7,,
2019,124251333,121751653,7,,
2019,124251332,121751653,5,,
2019,124247762,121731087,6,,
2019,124251354,121751676,5,,
2019,124251355,121751676,7,,
2019,124251365,121756113,7,,
2019,124251392,121751708,7,2,
2019,124255159,121756133,3,,
2019,124251422,121751736,7,,
2019,124251442,121751751,7,2,
2019,124251441,121751751,5,,1
2019,124251449,121751761,6,,
2019,124251463,121751770,6,,
2019,124255197,121751778,7,,
2019,124247832,121751792,6,,
2019,124251528,121751840,7,,
2019,124251534,121751847,5,,1
2019,124251535,121751847,7,1,
2019,124251548,121747189,4,,
2019,124251561,121751879,7,,
2019,124251560,121751879,5,,
2019,124247884,121751894,7,,
2019,124252303,121756760,7,,
2019,124252305,121752628,7,,
2019,124248362,121752628,5,,
2019,124255760,121756774,6,,
2019,124255763,121747770,7,,
2019,124255765,121747777,6,,
2019,124252342,121752677,6,,
2019,124255785,121752687,1,,
2019,118316752,115278628,7,,
2019,118316768,115278646,4,,
2019,124238078,121743847,7,,
2019,124246102,121743859,4,,
2019,124243971,121739675,6,,
2019,124244001,121743885,6,,
2019,124238105,121739703,7,,
2019,124246124,121739718,4,,
2019,124244062,121743957,7,,
2019,124238148,121743957,5,,
2019,124238188,121744025,7,,
2019,124244131,121744049,7,,
2019,124244160,121744084,6,,
2019,124244175,121744098,6,,
2019,124244180,121729324,4,,
2019,124244216,121739906,5,,
2019,124244218,121739906,7,,
2019,124244234,121744163,7,,
2019,124246267,121739931,7,,
2019,124238320,121729389,7,,
2019,124238333,121729398,4,,
2019,124244302,121739984,7,,
2019,124244319,121744265,7,,
2019,124246313,121744273,6,,
2019,124246338,121740042,7,,
2019,124244393,121740078,6,,
2019,124246369,121729489,7,,
2019,124244410,121740096,6,,
2019,124238486,121729529,6,,
2019,124246416,121729548,7,,
2019,124246418,121740166,7,,
2019,124246438,121729573,7,,
2019,124244501,121740211,7,,
2019,124244509,121729595,6,,
2019,124249581,121744609,1,,
2019,124249606,121744635,6,,
2019,124246529,121744639,7,,
2019,124249609,121744639,5,,
2019,124249658,121744691,7,1,
2019,124249685,121744718,7,,
2019,124249700,121744737,6,,
2019,124249706,121744745,4,,
2019,124249717,121740424,6,,
2019,124246596,121729765,4,,
2019,124246609,121729773,6,,
2019,124246643,121744866,4,,
2019,124249820,121744874,7,,
2019,124238822,121744890,7,,
2019,124249853,121744911,7,,
2019,124249851,121744911,5,,
2019,124238849,121740578,6,,
2019,124246689,121740583,4,,
2019,124238863,121729878,7,,
2019,124246705,121740616,7,,
2019,124238872,121740616,4,,
2019,124249931,121744999,4,,
2019,118316785,115278665,7,,
2019,118320919,115283426,5,,
2019,118304311,115274206,7,1,
2019,118316902,115278795,7,,
2019,118316911,115283428,7,,
2019,118320926,115278811,4,,
2019,118316930,115278827,6,,
2019,118320937,115283444,7,,
2019,118320954,115283458,4,,
2019,118316945,115283463,7,,
2019,118320960,115283466,6,,
2019,118316957,115278862,7,,
2019,118316959,115278866,6,,
2019,118316960,115278868,7,,
2019,118316961,115283469,6,,
2019,118316962,115283469,7,,
2019,118316964,115278871,7,,
2019,118316966,115278876,4,,
2019,118320964,115283473,7,,
2019,118316967,115278877,7,,
2019,118320973,115283486,7,,
2019,118316975,115278885,7,,
2019,118316978,115278892,7,,
2019,118316981,115278897,6,,
2019,118320990,115278901,7,,
2019,118316988,115278909,7,,
2019,118316993,115278914,7,,
2019,118316995,115278917,7,,
2019,118316996,115278919,7,,
2019,118317001,115278923,7,,
2019,118320909,115278591,4,,
2019,118316773,115278651,6,,
2019,118316838,115278720,7,,
2019,118316837,115278720,5,,
2019,118316836,115278720,1,,
2019,118316843,115278725,5,,
2019,118304312,115278733,4,,
2019,118316862,115278750,3,,
2019,118320922,115278762,7,,
2019,118316891,115278786,1,,
2019,118316892,115278786,4,,
2019,118320930,115278815,1,,
2019,118316924,115278820,1,,
2019,118316938,115278837,7,,
2019,118316941,115278847,7,,
2019,123829695,121261172,4,,
2019,123834594,121266127,7,,
2019,123829715,121238281,7,,
2019,123811147,121238304,6,,
2019,123811159,121238318,1,,
2019,123811198,121261249,7,,
2019,123829761,121261254,7,,
2019,123829771,121261266,4,,
2019,123829792,121261290,7,,
2019,123834710,121261305,7,,
2019,123829802,121266280,7,,
2019,123829815,121261317,6,,
2019,123829823,121266307,7,,
2019,123829828,121261332,7,,
2019,123829839,121261350,4,,
2019,123829840,121261354,7,,
2019,123834759,121266349,6,,
2019,123834770,121238509,7,,
2019,123829856,121238517,7,,
2019,123811323,121261387,7,,
2019,123811328,121238539,7,,
2019,123811348,121261403,7,,
2019,123834808,121261407,1,,
2019,123811375,121238598,4,,
2019,123829877,121261422,7,,
2019,123834844,121261432,5,,
2019,123834845,121261432,7,,
2019,123829885,121261436,7,,
2019,123829889,121261441,7,,
2019,123829888,121261441,4,,
2019,123829898,121261450,7,,
2019,123834882,121261450,5,,
2019,123829904,121261459,6,,
2019,123811445,121261462,4,,
2019,123811444,121261462,1,,
2019,123811446,121261462,7,,
2019,123829907,121261464,4,,
2019,123811450,121261469,7,1,
2019,123829910,121261470,7,,
2019,123829918,121261481,7,,
2019,123834917,121261489,6,,
2019,123829925,121261491,6,,
2019,123829926,121261494,6,,
2019,123829932,121261499,6,,
2019,123834927,121261500,7,,
2019,123811495,121238767,6,,
2019,123829933,121261501,7,,
2019,123811497,121261503,4,,
2019,123829934,121261504,7,,
2019,123829935,121261505,7,,
2019,123829936,121261506,4,,
2019,123829937,121261507,6,,
2019,125354582,122968606,7,1,
2019,125354581,122968606,5,,1
2019,118320915,115278622,7,,
2019,118316797,115278683,7,,
2019,116489555,112871077,7,,
2019,116489564,112861090,7,,
2019,116484565,112861094,6,,
2019,116489567,112871088,4,,
2019,116489569,112871090,7,1,
2019,116489574,112871097,6,,
2019,116489575,112871100,7,,
2019,116479563,112871080,7,,
2019,118316815,115278702,4,,
2019,118316817,115278702,7,,
2019,118316873,115278766,7,,
2019,118316900,115278793,6,,
2019,118320938,115283447,7,,
2019,118316937,115278834,7,,
2019,118316940,115278845,7,,
2019,118316944,115278848,7,,
2019,118316943,115278848,4,,
2019,118316946,115278849,7,,
2019,118316949,115278853,1,,
2019,118320961,115283467,7,,
2019,118316963,115278870,4,,
2019,118316965,115278872,6,,
2019,118320970,115283480,6,,
2019,118316971,115283485,7,,
2019,118316973,115278883,7,,
2019,118316729,115278593,6,,
2019,118316720,115278580,6,,
2019,118320907,115278588,7,,
2019,118316731,115278595,4,,
2019,118316737,115278602,7,,
2019,118316741,115278606,7,,
2019,118316782,115278662,7,,
2019,118316879,115278772,7,,
2019,118316913,115278807,7,,
2019,118316927,115278824,7,,
2019,118316841,115278723,7,,
2019,118316877,115278769,4,,
2019,118316888,115278782,7,,
2019,118316895,115278789,7,,
2019,118316908,115278804,4,,
2019,118316909,115278804,6,,
2019,118316735,115278600,4,,
2019,120587228,117483141,7,,
2019,120604770,117483127,7,,
2019,120587234,117487925,7,,
2019,120604798,117483166,4,,
2019,120604799,117483166,7,,
2019,120595117,117487990,4,,
2019,118320910,115283417,6,,
2019,118316734,115278599,4,,
2019,118316792,115278673,7,,
2019,120604766,117487890,7,,
2019,120587186,117483094,6,,
2019,120604753,117483096,7,,
2019,118316721,115278581,7,,
2019,118316724,115278583,7,,
2019,118316732,115278596,6,,
2019,118316743,115278609,8,,
2019,118316749,115278616,7,1,
2019,118316763,115278639,1,,
2019,118316788,115274192,7,,
2019,120595016,117491277,6,,
2019,120595049,117491322,7,1,
2019,120595048,117491322,5,,1
2019,120595050,117483131,4,,
2019,120587223,117483137,6,,
2019,120587232,117483144,6,,
2019,120587238,117487928,1,,
2019,120587240,117487928,6,,
2019,120604786,117483151,7,,
2019,120595071,117483153,6,,
2019,120595075,117483158,7,,
2019,120604795,117483162,7,1,
2019,120587275,117491408,6,,
2019,120587285,117487977,7,,
2019,120595110,117483185,7,,
2019,120595122,117491454,6,,
2019,120604823,117483209,6,,
2019,120604827,117483215,7,,
2019,120595152,117491493,7,,
2019,120595155,117488033,4,,
2019,120604839,117483235,7,,
2019,120604841,117483238,4,,
2019,120604842,117483238,6,,
2019,120604847,117483244,6,,
2019,120604846,117483244,4,,
2019,120587331,117488061,1,,
2019,120587333,117491544,4,,
2019,120595202,117483270,4,,
2019,120587343,117483273,6,,
2019,120604873,117483281,7,,
2019,116184569,112541092,6,,
2019,124254025,121754520,7,,
2019,124254024,121754520,3,,
2019,124254038,121754533,7,,
2019,124254037,121754533,5,,
2019,124254042,121754537,6,,
2019,124257360,121754540,6,,
2019,124259595,121754543,6,,
2019,124254045,121754547,7,,
2019,124254046,121754550,6,,
2019,124254052,121754555,7,1,
2019,124254051,121754555,5,,1
2019,124254061,121754564,6,,
2019,124254066,121754571,7,,
2019,124254067,121754573,4,,
2019,124254070,121754578,5,,
2019,124254071,121754578,7,,
2019,124254075,121754582,6,,
2019,124241555,121741137,4,,
2019,124241664,121741237,5,,
2019,124241715,121741282,5,,
2019,124241716,121741282,7,,
2019,124241760,121741323,7,,
2019,124236714,121741323,5,,
2019,124245104,121741340,7,,
2019,124241851,121741415,4,,
2019,124241859,121741424,7,,
2019,124241911,121741478,7,,
2019,124241920,121741490,7,,
2019,124241955,121741517,7,,
2019,124242006,121741568,7,,
2019,124242010,121741573,7,,
2019,124242009,121741573,5,,
2019,124242049,121741603,4,,
2019,124245247,121728274,7,,
2019,124242128,121728286,6,,
2019,124242164,121741711,7,,
2019,124242173,121738384,7,,
2019,124242205,121741750,7,,
2019,124242219,121741762,7,,
2019,124242245,121741790,1,,
2019,124245323,121728337,7,,
2019,124242265,121741817,7,,
2019,124237023,121741817,5,,
2019,124237063,121741888,4,,
2019,124242335,121741904,6,,
2019,124242382,121741968,7,,
2019,124242400,121741986,7,,
2019,124237113,121738561,5,,1
2019,124237114,121738561,7,2,
2019,124242457,121742038,6,,
2019,124237156,121742096,7,,
2019,124242544,121742145,7,,
2019,124242564,121742167,7,,
2019,124242570,121742176,6,,
2019,124242628,121728499,4,,
2019,124242641,121738708,7,,
2019,124242665,121742288,1,,
2019,124242679,121742300,7,,
2019,124245484,121742311,6,,
2019,124237299,121742352,6,,
2019,124237314,121742398,1,,
2019,124245524,121742406,5,,
2019,124237317,121742406,7,,
2019,124245538,121728584,7,,
2019,124237336,121738788,7,,
2019,124237341,121738795,7,,
2019,124245549,121742464,6,,
2019,116479554,112861076,7,,
2019,125354863,122971780,7,,
2019,125348087,122971780,4,,
2019,125354870,122971799,7,,
2019,125354874,122968905,4,,
2019,125350849,122971823,6,,
2019,125354882,122971841,7,,
2019,125350868,122965691,7,,
2019,125350867,122965691,3,,
2019,125354883,122968921,7,,
2019,125350877,122971855,7,,
2019,125354887,122968925,7,,
2019,125354889,122968926,7,,
2019,125354894,122968932,7,,
2019,125348143,122968937,4,,
2019,125350894,122968940,7,,
2019,125354897,122971880,7,,
2019,125354902,122968943,7,,
2019,125354901,122968943,4,,
2019,125354903,122968945,7,,
2019,124237504,121742797,7,1,
2019,124237508,121742827,1,,
2019,124245701,121742827,4,,
2019,124243096,121742837,6,,
2019,124243100,121742847,7,,
2019,124243116,121742859,2,,
2019,124243151,121742903,7,,
2019,124243161,121742916,7,,
2019,124243187,121742942,7,,
2019,124243185,121742942,5,,
2019,124243210,121742967,7,,
2019,124243217,121742975,6,,
2019,124237618,121739142,6,,
2019,124243302,121739148,6,,
2019,124245781,121743103,6,,
2019,124245800,121743152,4,,
2019,124237670,121739196,6,,
2019,124237683,121743190,1,,
2019,124237722,121743268,7,1,
2019,124243480,121743268,5,,1
2019,124243559,121728929,7,,
2019,124243589,121739339,7,,
2019,124243624,121743423,7,,
2019,124243650,121743452,7,,
2019,124237829,121739383,7,,
2019,124243676,121743485,6,,
2019,124243709,121743523,6,,
2019,124243737,121743567,4,,
2019,124243735,121743567,1,,
2019,124237900,121743582,7,,
2019,124243770,121739497,4,,
2019,124237941,121743636,7,,
2019,124243799,121743636,5,,
2019,124246019,121729090,6,,
2019,124246032,121743735,6,,
2019,124246043,121743767,4,,
2019,124246056,121739623,4,,
2019,124243918,121743795,6,,
2019,124238055,121743810,4,,
2019,124246084,121743824,6,,
2019,124243958,121739662,7,,
2019,124244013,121743904,7,,
2019,124244023,121743918,7,,
2019,124244022,121743918,5,,
2019,124244039,121743931,7,,
2019,124238135,121743931,4,,
2019,124246185,121744041,7,,
2019,124238202,121744041,5,,
2019,124244179,121744105,7,,
2019,124238261,121744114,7,,
2019,124246229,121744114,5,,
2019,124246247,121729355,7,,
2019,124244222,121739908,4,,
2019,124244225,121744153,7,1,
2019,124776980,122320165,7,,
2019,124772761,122327191,4,,
2019,124776989,122327191,7,,
2019,124772778,122320182,7,,
2019,124772781,122327223,6,,
2019,124781084,122327230,6,,
2019,124777060,122327275,7,,
2019,124777059,122327275,5,,
2019,124238401,121729463,7,,
2019,124244378,121740063,4,,
2019,124246359,121744347,7,,
2019,124246361,121740076,6,,
2019,124244392,121744356,6,,
2019,124244404,121744372,7,,
2019,124244401,121744372,4,,
2019,124238459,121744395,7,,
2019,124238472,121740122,7,,
2019,124246400,121740141,6,,
2019,124246409,121744431,6,,
2019,124246434,121744469,7,1,
2019,124246437,121740190,7,,
2019,124238539,121729574,6,,
2019,124238548,121744491,7,,
2019,124238581,121729599,1,,
2019,124246459,121729601,7,,
2019,124244528,121729606,7,,
2019,124238592,121740243,7,,
2019,124244537,121744549,7,,
2019,124244539,121729613,7,,
2019,124244546,121744554,7,,
2019,124238614,121729640,7,,
2019,124246494,121729642,6,,
2019,124246500,121729645,1,,
2019,124249577,121744603,6,,
2019,124249583,121740297,7,,
2019,124246512,121744623,5,,
2019,124249595,121744623,7,,
2019,124249603,121744629,7,,
2019,124249642,121744674,5,,
2019,124249643,121744674,7,,
2019,124238689,121744681,4,,
2019,124249656,121744690,7,,
2019,124249669,121744699,7,,
2019,124249683,121744716,6,,
2019,124238730,121729755,7,,
2019,124249734,121740444,7,1,
2019,124238750,121744784,4,,
2019,124238751,121744784,7,,
2019,124238762,121744807,7,,
2019,124246619,121744810,7,,
2019,124238770,121744816,5,,
2019,124249772,121744816,7,,
2019,124238786,121729800,7,,
2019,124246632,121744838,4,,
2019,124238807,121744876,4,,
2019,124246653,121740542,7,,
2019,124238814,121740542,4,,
2019,124249836,121729833,7,,
2019,124238839,121744909,5,,1
2019,124238841,121744909,7,1,
2019,124249857,121740572,7,,
2019,124249856,121740572,5,,
2019,124249863,121740579,7,,
2019,124249878,121744929,1,,
2019,124246717,121744968,6,,
2019,124238919,121744997,4,,
2019,124238933,121745013,6,,
2019,124238953,121729960,1,,
2019,124249983,121745068,7,,
2019,124249986,121745070,7,,
2019,124238986,121729993,6,,
2019,124250003,121745092,7,,
2019,124250007,121745100,7,1,
2019,124239014,121745118,7,,
2019,124250036,121745129,7,,
2019,124250035,121745129,5,,
2019,124250046,121745136,7,,
2019,124250066,121740832,7,,
2019,124250078,121745169,6,,
2019,124250082,121745176,7,,
2019,124239076,121745195,7,,
2019,124246872,121745194,1,,
2019,124250107,121730086,7,,
2019,124250106,121730086,6,,
2019,124250103,121730086,4,,
2019,124250115,121730100,6,,
2019,124239096,121745220,4,,
2019,124250131,121730120,7,,
2019,124250149,121745248,7,,
2019,124250155,121745257,1,,
2019,124250169,121745277,4,,
2019,124239141,121745288,7,,
2019,124239148,121745299,7,,
2019,124239173,121730181,4,,
2019,124239181,121745326,7,,
2019,124246957,121745328,7,,
2019,123834590,121266121,1,,
2019,123811137,121238293,6,,
2019,123829726,121238297,4,,
2019,123811151,121266154,1,,
2019,123811176,121238341,7,1,
2019,123834653,121266205,7,,
2019,123829767,121238393,8,,
2019,123829766,121238393,2,,
2019,123811228,121238408,7,,
2019,123811241,121238419,7,1,
2019,123811253,121238438,7,,
2019,123811272,121266321,7,,
2019,123811279,121238478,7,,
2019,123834754,121238484,4,,
2019,123811312,121238519,6,,
2019,123811318,121238529,7,,
2019,123829863,121261388,4,,
2019,123811331,121238545,7,,
2019,123811351,121238568,6,,
2019,123811352,121238568,7,,
2019,123811374,121238597,4,,
2019,123834829,121238608,7,,
2019,123834839,121266462,7,,
2019,123811391,121238629,7,,
2019,123811395,121238638,4,,
2019,123834851,121238641,6,,
2019,123811405,121238650,7,,
2019,123811408,121238652,1,,
2019,123811409,121238655,7,,
2019,123811418,121238669,7,,
2019,123811423,121238677,7,,
2019,123811442,121238702,7,,
2019,123811459,121238720,7,,
2019,123834908,121238725,7,,
2019,123811474,121238743,7,,
2019,123811478,121238747,7,,
2019,123829724,121238290,7,1,
2019,123811148,121238303,6,,
2019,123811173,121238337,4,,
2019,123811180,121238345,1,,
2019,123811185,121238352,7,,
2019,123834675,121238382,4,,
2019,123829779,121238401,7,,
2019,123811229,121238409,4,,
2019,123811230,121238409,7,,
2019,123811243,121238421,7,,
2019,123811281,121238482,6,,
2019,123811290,121238491,7,,
2019,123811356,121238576,6,,
2019,123811363,121238584,7,,
2019,123829876,121238599,7,,
2019,123834849,121238634,7,,
2019,123811407,121238651,4,,
2019,123829891,121238660,7,1,
2019,123811424,121238680,7,,
2019,123811432,121238691,4,,
2019,123811434,121238695,7,,
2019,123811435,121238696,7,1,
2019,123811443,121238703,7,,
2019,123811453,121238711,4,,
2019,123811452,121238711,1,,
2019,123811462,121238722,7,,
2019,123811472,121238739,7,,
2019,123811476,121238745,7,,
2019,123811486,121238756,7,,
2019,123834920,121238757,7,,
2019,123811490,121238761,4,,
2019,120587204,117491302,4,,
2019,120604772,117483134,1,,
2019,120587237,117491342,6,,
2019,120595066,117491348,7,,
2019,120595068,117491355,1,,
2019,120587251,117491361,7,,
2019,123834667,121238376,1,,
2019,111872406,107674851,1,,
2019,124777482,122327723,7,1,
2019,111872480,107674993,5,,
2019,111876510,107674993,7,,
2019,111872490,107675002,7,,
2019,111872499,107675027,4,,
2019,111868044,107684380,6,,
2019,111868052,107678978,6,,
2019,111876540,107675046,6,,
2019,111868057,107675053,4,,
2019,111876557,107675072,6,,
2019,111872544,107675085,6,,
2019,124777481,122327723,4,,
2019,124777487,122327734,4,,
2019,111876596,107675108,6,,
2019,111876607,107675115,7,,
2019,124777499,122325318,7,,
2019,124773007,122320453,7,,
2019,111876641,107675163,1,,
2019,111872671,107675353,7,,
2019,111876804,107675359,7,,
2019,124777529,122327771,7,,
2019,124777533,122327775,6,,
2019,124781333,122327795,7,1,
2019,111868788,107679771,6,,
2019,124781332,122327795,5,,1
2019,124773021,122325356,7,,
2019,124773022,122327810,7,,
2019,124777571,122325358,6,,
2019,124773025,122327814,4,,
2019,111880119,107696371,7,1,
2019,124777583,122327826,6,,
2019,124777589,122327830,7,,
2019,124777616,122327863,6,,
2019,124777621,122327867,6,,
2019,124773043,122327868,6,,
2019,124773048,122327885,7,1,
2019,124777641,122327894,7,,
2019,124773055,122327900,6,,
2019,124773061,122327906,6,,
2019,124781386,122327911,7,1,
2019,124777658,122327911,5,,1
2019,124781387,122327912,1,,
2019,124777678,122327937,7,,
2019,124781403,122325434,5,,
2019,124781404,122325434,7,,
2019,124777683,122327943,7,,
2019,124777688,122327950,4,,
2019,124777689,122327951,6,,
2019,124781424,122325457,7,,
2019,124781426,122327966,6,,
2019,124781425,122327966,1,,
2019,124777712,122327971,4,,
2019,124777725,122327987,7,,
2019,124777728,122327992,7,,
2019,124777738,122328004,6,,
2019,124777747,122328013,4,,
2019,124777753,122328020,6,,
2019,124773100,122328039,4,,
2019,124781462,122328043,4,,
2019,124773105,122320579,7,,
2019,124781463,122328050,6,,
2019,124777790,122328070,7,,
2019,124777796,122328076,7,,
2019,124777801,122328080,7,,
2019,124777804,122328084,7,,
2019,124777806,122328087,7,,
2019,124777809,122328091,7,,
2019,124777813,122325528,4,,
2019,124777822,122328104,7,,
2019,124777831,122328116,1,,
2019,124773131,122328133,7,,
2019,111880124,107689524,7,,
2019,111885402,107689524,5,,
2019,111885436,107696405,7,,
2019,111880144,107696405,5,,
2019,111880154,107689580,6,,
2019,124774207,122329486,7,,
2019,124779039,122329490,7,,
2019,124779059,122329511,7,,
2019,124779064,122329515,7,1,
2019,124781993,122329515,4,,
2019,124781995,122329515,5,,1
2019,124782012,122329530,7,,
2019,124774244,122331917,7,,
2019,124782026,122326087,6,,
2019,124779095,122329551,7,,
2019,124774289,122336125,6,,
2019,124779158,122329617,7,,
2019,124779175,122329637,7,,
2019,124779206,122329666,4,,
2019,124779205,122329666,1,,
2019,124782148,122329745,3,,
2019,124774385,122336251,7,,
2019,124782166,122332046,7,1,
2019,124782172,122329783,6,,
2019,124779334,122329797,7,,
2019,124782257,122336327,6,,
2019,124779444,122329923,7,,
2019,111873112,107679445,7,,
2019,111868477,107686091,7,,
2019,111877519,107686091,5,,
2019,111868481,107686106,7,,
2019,124782306,122329951,6,,
2019,124789767,122330392,7,,
2019,111877948,107679630,4,,
2019,111868645,107679630,7,,
2019,111873360,107686571,4,,
2019,111877976,107686579,7,1,
2019,111873363,107686579,5,,
2019,111868658,107686592,7,,
2019,111868669,107686618,7,,
2019,111873394,107685334,6,,
2019,111878031,107686654,6,,
2019,111868683,107686666,4,,
2019,111878043,107686674,1,,
2019,111878053,107679673,4,,
2019,111878054,107679674,7,,
2019,124774508,122329967,5,,1
2019,124774509,122329967,7,1,
2019,124782380,122330049,7,,
2019,124774574,122330083,5,,
2019,124784605,122330083,7,,
2019,124784635,122336494,7,,
2019,111878989,107687959,7,,
2019,124789611,122330138,5,,
2019,124789612,122330138,7,,
2019,124784681,122332333,3,,
2019,124782489,122330198,5,,
2019,124782490,122330198,7,,
2019,124782500,122330212,7,1,
2019,124784757,122330238,6,,
2019,124789699,122330262,7,,
2019,124784801,122330284,3,,
2019,124782579,122336665,5,,
2019,124782580,122336665,7,,
2019,124782622,122336716,4,,
2019,124784901,122336716,7,,
2019,124782657,122330420,4,,
2019,124784956,122332529,4,,
2019,124782693,122336780,7,,
2019,124789822,122332549,7,,
2019,124782716,122336799,5,,
2019,124784988,122336799,7,,
2019,124784993,122336802,7,,
2019,124784990,122336803,4,,
2019,124784994,122336803,7,,
2019,124782754,122336840,5,,
2019,124785042,122336840,7,,
2019,124785047,122336848,7,,
2019,124785056,122330547,4,,
2019,124785064,122330557,7,,
2019,124782780,122332604,7,,
2019,124785085,122330568,4,,
2019,111879199,107691358,4,,
2019,111879457,107680677,4,,
2019,124775696,122315857,7,,
2019,124775702,122315861,3,,
2019,124780475,122315874,5,,
2019,124780476,122315874,7,,
2019,124771946,122319297,6,,
2019,124771952,122324448,1,,
