"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2019,133531892,147379625
2019,133531898,147386659
2019,133537248,147385185
2019,133542323,147385197
2019,133537268,147386673
2019,133531917,147379652
2019,133531927,147379663
2019,133531927,147385221
2019,133531932,147379669
2019,133531932,147379668
2019,133531948,147379685
2019,133531948,147379684
2019,133537301,147379682
2019,133531957,147379693
2019,133537317,147386724
2019,133531968,147379709
2019,133542408,147379720
2019,133531973,147379721
2019,133531976,147385288
2019,133542428,147385300
2019,133531995,147379738
2019,133531998,147385313
2019,133531998,147385314
2019,133532000,147379742
2019,133532000,147379741
2019,133554285,147397179
2019,133554294,147397192
2019,133550198,147389958
2019,133554300,147394142
2019,133554303,147397199
2019,133554310,147397206
2019,133554312,147394164
2019,133554315,147397211
2019,133550229,147389990
2019,133554325,147397222
2019,133554326,147389997
2019,133545934,147389999
2019,133545934,147394180
2019,133554330,147394185
2019,133554329,147394185
2019,133545939,147394191
2019,133545942,147397233
2019,133554336,147397235
2019,133545945,147397239
2019,133554355,147394214
2019,133554355,147394213
2019,133545960,147394219
2019,133550268,147394223
2019,133554366,147394226
2019,133545970,147397263
2019,133554369,147390042
2019,133554371,147397268
2019,133554371,147397267
2019,133554372,147397272
2019,133545984,147394245
2019,133545984,147394246
2019,133554376,147397273
2019,133545989,147394253
2019,133545989,147394252
2019,133554380,147394255
2019,133554381,147394258
2019,133554381,147394257
2019,133545994,147390055
2019,133545994,147390056
2019,133554387,147397283
2019,133546001,147394270
2019,133554390,147394273
2019,133554390,147394271
2019,133554392,147390061
2019,133550299,147397294
2019,133554404,147397302
2019,133554406,147390069
2019,133554410,147397312
2019,133554413,147394305
2019,133554413,147397316
2019,133554415,147397321
2019,133554423,147397329
2019,133546052,147394326
2019,133550321,147390082
2019,133550321,147390083
2019,133554431,147397339
2019,133554431,147397340
2019,133546071,147394344
2019,133554440,147397349
2019,133554440,147394351
2019,133554447,147397359
2019,133554454,147397369
2019,133554461,147397376
2019,133554461,147397377
2019,133554462,147397378
2019,133554465,147397381
2019,133554465,147397382
2019,133554466,147397383
2019,133554468,147397385
2019,133554469,147397387
2019,133554469,147397386
2019,133554470,147394384
2019,133554475,147397394
2019,133554478,147397396
2019,133554478,147397397
2019,133554479,147394388
2019,133554479,147394389
2019,133554483,147397400
2019,133554486,147397401
2019,133554487,147397402
2019,133554489,147397406
2019,133554489,147397407
2019,133554489,147397408
2019,133554493,147390113
2019,133554493,147390114
2019,133554493,147390115
2019,133554495,147397414
2019,133554496,147397415
2019,133554500,147397420
2019,133554502,147397422
2019,133554504,147397424
2019,133554507,147397427
2019,133554508,147397428
2019,133554512,147397433
2019,133554515,147397435
2019,133554517,147397437
2019,133554521,147397441
2019,133554526,147397445
2019,133554526,147397444
2019,133554530,147397449
2019,133554533,147397451
2019,133554537,147397456
2019,133554537,147397455
2019,133554540,147397459
2019,133554540,147397460
2019,133550379,147390131
2019,133554546,147397465
2019,133554548,147397466
2019,133554554,147397472
2019,133554554,147397473
2019,133554555,147390137
2019,133554558,147397477
2019,133554562,147397481
2019,133554566,147397484
2019,133554567,147397485
2019,133554569,147397489
2019,133554572,147397493
2019,133554573,147397494
2019,133554575,147390147
2019,133554578,147397498
2019,133554580,147397501
2019,133554581,147397504
2019,133532694,147380446
2019,133532705,147391386
2019,133532705,147387560
2019,133548058,147387564
2019,133532713,147380461
2019,133548064,147380468
2019,133532721,147391408
2019,133532721,147380470
2019,133543495,147387602
2019,133548090,147387605
2019,133532732,147391440
2019,133532733,147391443
2019,133532735,147380488
2019,133532741,147391460
2019,133543516,147387626
2019,133532750,147387637
2019,133532753,147387638
2019,133532753,147380502
2019,133543541,147391485
2019,133543542,147391488
2019,133543551,147387647
2019,133532761,147391499
2019,133543553,147387653
2019,133543562,147391506
2019,133532765,147391506
2019,133532766,147391511
2019,133532767,147380518
2019,133532768,147391519
2019,133532773,147380523
2019,133543586,147391528
2019,133543588,147387672
2019,133532783,147391554
2019,133532783,147391555
2019,133548154,147391557
2019,133548162,147391569
2019,133532792,147387693
2019,133532799,147387703
2019,133543630,147387708
2019,133532801,147387709
2019,133532801,147387708
2019,133543630,147387709
2019,133543637,147391592
2019,133543651,147391607
2019,133548184,147387726
2019,133532818,147380571
2019,133532822,147391625
2019,133543676,147391626
2019,133532826,147380575
2019,133543684,147391630
2019,133543684,147391632
2019,133532829,147380579
2019,133532831,147380581
2019,133532836,147391645
2019,133543693,147391642
2019,133543694,147391642
2019,133532835,147391642
2019,133532838,147380586
2019,133532840,147380592
2019,133543716,147391666
2019,133543720,147391675
2019,133532845,147391679
2019,133532680,147380437
2019,133532684,147380439
2019,133532684,147380440
2019,133543425,147391372
2019,133548237,147380602
2019,133532860,147387786
2019,133532860,147387784
2019,133532860,147387785
2019,133532864,147380612
2019,133548253,147391709
2019,133543750,147391723
2019,133532867,147391733
2019,133532869,147387804
2019,133532869,147387803
2019,133532874,147380620
2019,133532874,147380621
2019,133532881,147391759
2019,128723606,142601860
2019,128723636,142601904
2019,128714744,142598344
2019,128723716,142601974
2019,128728259,142611531
2019,128723741,142598406
2019,128714796,142602002
2019,128723748,142611542
2019,128723756,142602011
2019,128723758,142602014
2019,128714812,142602023
2019,128723771,142602028
2019,128723778,142602040
2019,128723783,142602045
2019,128723789,142602050
2019,128723795,142611573
2019,128723800,142611576
2019,128723808,142598463
2019,128723816,142602082
2019,128723830,142602099
2019,128723844,142611605
2019,128723843,142611604
2019,128723846,142602115
2019,128723854,142602123
2019,128723857,142602125
2019,128723860,142602126
2019,128723866,142611623
2019,128723873,142602141
2019,128728355,142598503
2019,128723892,142602156
2019,128728366,142602158
2019,128723905,142602170
2019,128723912,142602181
2019,128723917,142602189
2019,128723918,142611650
2019,128723920,142602193
2019,128723920,142602194
2019,128723928,142602200
2019,128723930,142602201
2019,128723935,142602210
2019,128723944,142602216
2019,128723944,142602217
2019,128723950,142602224
2019,128723955,142602229
2019,128723957,142602231
2019,128723965,142602242
2019,128723967,142598544
2019,128723967,142602247
2019,128723971,142602250
2019,133528769,147376421
2019,133521744,147372207
2019,133528784,147369269
2019,133528785,147369270
2019,133521793,147369314
2019,133521793,147369316
2019,133521820,147369348
2019,133533169,147376488
2019,133521866,147369391
2019,133521885,147369408
2019,133539668,147382365
2019,133530075,147374117
2019,133530078,147382389
2019,133530091,147377734
2019,133530095,147374132
2019,133534905,147374138
2019,133530105,147374149
2019,133534912,147374144
2019,133534912,147374145
2019,133534921,147374153
2019,133534921,147374155
2019,133534921,147374154
2019,133534932,147374168
2019,133530120,147382445
2019,133539742,147377765
2019,133534945,147374173
2019,133539738,147374173
2019,133534937,147374173
2019,133534941,147374173
2019,133539754,147377773
2019,133539754,147382463
2019,133530126,147377775
2019,133534956,147382469
2019,133530130,147377779
2019,133530130,147377778
2019,133539772,147382482
2019,133530137,147377788
2019,133530141,147377792
2019,133534981,147382496
2019,133539786,147382496
2019,133534982,147382499
2019,133530147,147382509
2019,133539800,147374223
2019,133539800,147374222
2019,133530156,147377809
2019,133534999,147382521
2019,133539809,147382521
2019,133530163,147382538
2019,133530164,147382538
2019,133530171,147377826
2019,133539850,147374256
2019,133530177,147377833
2019,133530183,147382569
2019,133539869,147382574
2019,133539865,147382570
2019,133530195,147374284
2019,133530204,147377864
2019,128723629,142598293
2019,128723592,142598261
2019,128723593,142598265
2019,128723628,142601887
2019,128723597,142611447
2019,128723618,142601870
2019,128723641,142601914
2019,128728217,142601917
2019,128723681,142598347
2019,128723690,142598357
2019,128728246,142601965
2019,128723717,142601975
2019,128714777,142598392
2019,128723729,142601989
2019,128723738,142601997
2019,128723744,142598413
2019,128723754,142602007
2019,128723761,142602017
2019,128714810,142602022
2019,128728284,142602024
2019,128723781,142602042
2019,128723793,142602054
2019,128728308,142611575
2019,128723810,142611584
2019,128723817,142602085
2019,128723824,142602091
2019,128723835,142602107
2019,128723847,142602116
2019,128728338,142611615
2019,128723859,142598496
2019,128728345,142602129
2019,128728345,142611620
2019,128723865,142602134
2019,128723872,142611626
2019,128723881,142598505
2019,128723881,142598504
2019,128723891,142598508
2019,128728369,142598517
2019,128723906,142602171
2019,128723908,142602173
2019,128714883,142602179
2019,128728378,142602184
2019,128723923,142598526
2019,128723927,142602199
2019,128714893,142602205
2019,128714893,142602206
2019,128723942,142602215
2019,128728394,142602227
2019,128723953,142602226
2019,128723963,142602238
2019,133535070,147377874
2019,133535072,147377874
2019,133530211,147382612
2019,133539918,147377878
2019,133535087,147382632
2019,133539932,147377883
2019,133530227,147382642
2019,133535095,147377887
2019,133535108,147374355
2019,133535106,147382656
2019,133530246,147377906
2019,133535127,147374372
2019,133535127,147382675
2019,133539969,147374380
2019,133535136,147374389
2019,133530265,147377922
2019,133540005,147377936
2019,133540016,147374422
2019,133530285,147374430
2019,133530285,147374431
2019,133530291,147382749
2019,133530291,147382750
2019,133530291,147382748
2019,133535187,147382756
2019,133540054,147382781
2019,133530311,147374464
2019,133540076,147382802
2019,133530328,147382808
2019,133530328,147374497
2019,133530330,147374501
2019,133530330,147382810
2019,133540124,147382848
2019,133540124,147382849
2019,133535265,147374529
2019,133535265,147374530
2019,133535269,147382853
2019,133535274,147382856
2019,133535284,147382871
2019,133535290,147378022
2019,133535291,147378022
2019,133535304,147374562
2019,133530381,147382896
2019,133535309,147374570
2019,133535310,147378042
2019,133530397,147378051
2019,133540202,147378063
2019,133535335,147378064
2019,133535348,147378072
2019,133535351,147378075
2019,133535368,147382959
2019,133535373,147382967
2019,133540254,147382979
2019,133540251,147382978
2019,133535378,147382982
2019,133540267,147382994
2019,133540280,147378109
2019,133540291,147374675
2019,133540297,147383028
2019,133535423,147383032
2019,133535445,147374699
2019,133540316,147374701
2019,133530476,147383055
2019,133535461,147374719
2019,133540349,147383075
2019,133540354,147374743
2019,133530509,147378190
2019,133530518,147378198
2019,133540389,147374779
2019,133540393,147383119
2019,133540409,147383135
2019,133530543,147374812
2019,133530543,147374811
2019,133535536,147374810
2019,133540430,147378232
2019,133540434,147383156
2019,133540436,147374818
2019,133530561,147374822
2019,133535786,147383482
2019,133535798,147383498
2019,133540783,147378466
2019,133530803,147375184
2019,133535884,147378505
2019,133530822,147383616
2019,133530847,147383640
2019,133530847,147383639
2019,133535975,147375307
2019,133535998,147375333
2019,133530930,147378622
2019,133530930,147375357
2019,133530939,147375373
2019,133541022,147383772
2019,133536067,147378657
2019,133536080,147375421
2019,133530991,147375437
2019,133541061,147375434
2019,133531045,147383891
2019,133541147,147383904
2019,133541154,147375540
2019,133531094,147378811
2019,133541230,147378834
2019,133541242,147375638
2019,133536315,147378854
2019,133541259,147384035
2019,133536323,147384035
2019,133536331,147384049
2019,133536368,147384093
2019,133541317,147384107
2019,133536410,147375730
2019,133536418,147378933
2019,133531285,147378983
2019,133541391,147378983
2019,133536514,147375848
2019,133531340,147384306
2019,133536563,147375888
2019,133531339,147375888
2019,133531344,147375888
2019,133536566,147375888
2019,133531350,147375888
2019,133531353,147375888
2019,133531346,147375888
2019,133541511,147379080
2019,133536623,147375953
2019,133536631,147384359
2019,133531407,147379105
2019,133541540,147379124
2019,133541553,147379132
2019,133531434,147375995
2019,133536679,147376009
2019,133541596,147384438
2019,133536696,147384442
2019,133536696,147379160
2019,133541606,147384445
2019,133541616,147384458
2019,133541651,147376067
2019,133531484,147384507
2019,133541687,147379197
2019,133531504,147376100
2019,133541705,147379215
2019,133541720,147376120
2019,133536772,147379227
2019,133541759,147384605
2019,133541793,147384632
2019,133541808,147386181
2019,133531575,147379271
2019,133541832,147384667
2019,133541840,147384674
2019,133531617,147379319
2019,133541874,147386257
2019,133541897,147384728
2019,133531655,147379376
2019,133541950,147386327
2019,133541950,147386326
2019,133541959,147384793
2019,133541972,147379393
2019,133541972,147379392
2019,133541975,147384814
2019,133541994,147384831
2019,133541993,147384830
2019,133542016,147384863
2019,133542030,147384878
2019,133537001,147384878
2019,133542038,147384886
2019,133542054,147379431
2019,133537033,147384918
2019,133537043,147386429
2019,133542090,147384952
2019,133542099,147384962
2019,133542106,147384970
2019,133531763,147379478
2019,133537084,147386483
2019,133531774,147379487
2019,133542171,147385035
2019,133542214,147385079
2019,133537183,147386590
2019,133542242,147379568
2019,133542253,147386608
2019,133542260,147385128
2019,133542272,147385141
2019,133542272,147385140
2019,133542272,147386624
2019,133542282,147385153
2019,133542302,147379617
2019,133542307,147379624
2019,133531890,147379624
2019,133537282,147386689
2019,133542365,147385239
2019,133542368,147385245
2019,133542379,147385256
2019,133542391,147379700
2019,133542391,147379699
2019,133542391,147385267
2019,133542407,147379716
2019,133542409,147385283
2019,133542410,147385283
2019,133531987,147379735
2019,133532001,147386770
2019,133542460,147385336
2019,133542485,147385363
2019,133542489,147385369
2019,133542539,147385419
2019,133542557,147385441
2019,133542568,147385448
2019,133542566,147385446
2019,133542566,147385448
2019,133542568,147385446
2019,133537459,147386874
2019,133537459,147386875
2019,133542603,147385488
2019,133542604,147385488
2019,133542626,147379866
2019,133542626,147379867
2019,133532127,147386921
2019,133532127,147386920
2019,133532127,147386922
2019,133532141,147385551
2019,133532141,147385552
2019,133537521,147386937
2019,133532153,147386950
2019,133537540,147385589
2019,133542723,147379937
2019,134778623,148584577
2019,134778639,148587054
2019,134778654,148587069
2019,134778693,148587117
2019,134778718,148587148
2019,134771615,148587151
2019,134774169,148587184
2019,134778759,148587203
2019,134778772,148584653
2019,134778777,148587218
2019,134778798,148587236
2019,134778810,148587248
2019,134774201,148574569
2019,134778817,148574573
2019,134778821,148587260
2019,134778837,148587273
2019,134778855,148587299
2019,134778867,148587310
2019,134778888,148587336
2019,134778909,148574626
2019,134778909,148574625
2019,134778930,148587386
2019,134778934,148587394
2019,134778934,148587393
2019,134778958,148584752
2019,134778973,148587448
2019,134778987,148584769
2019,134778995,148584780
2019,134779002,148587474
2019,134779009,148587483
2019,134779017,148587493
2019,134779022,148587500
2019,134779064,148574666
2019,134771815,148587564
2019,134779101,148584819
2019,134779112,148587586
2019,134779114,148587587
2019,134779134,148587614
2019,134779139,148587620
2019,134779140,148587622
2019,134779164,148584851
2019,134779348,148584952
2019,134779375,148587883
2019,132992697,146821276
2019,134778631,148587046
2019,134778651,148587064
2019,134778662,148587077
2019,134778667,148587081
2019,134778694,148587118
2019,134778788,148574559
2019,134774193,148574560
2019,134778818,148587257
2019,134778842,148587280
2019,134771664,148587285
2019,134771673,148584686
2019,134771673,148574598
2019,134771695,148584710
2019,134778900,148587350
2019,134778908,148587356
2019,134778919,148587368
2019,134771728,148587388
2019,134778937,148587397
2019,134778943,148584747
2019,134771751,148584756
2019,134778974,148587450
2019,134778986,148587457
2019,134771775,148584785
2019,134779057,148587529
2019,134779079,148584814
2019,134779078,148584813
2019,134779088,148587561
2019,134779093,148587563
2019,134779104,148587574
2019,134779131,148587611
2019,134779152,148587634
2019,134779162,148587644
2019,134779168,148587649
2019,134771849,148584856
2019,134779174,148587655
2019,134779187,148587666
2019,134779208,148587691
2019,134779208,148587690
2019,134779208,148584874
2019,134779213,148587696
2019,134771884,148584891
2019,134771884,148584892
2019,134779243,148587731
2019,134779246,148587734
2019,134779251,148587742
2019,134779252,148587742
2019,134779254,148587742
2019,134779267,148587761
2019,134771906,148587766
2019,134779275,148587774
2019,134779282,148587783
2019,134779286,148587790
2019,134779286,148587789
2019,134779334,148587840
2019,134774355,148587856
2019,134779361,148587871
2019,134779383,148584965
2019,134779389,148587897
2019,134771969,148584984
2019,134771968,148584982
2019,134771969,148584983
2019,134779403,148587914
2019,134779411,148587918
2019,134779413,148587920
2019,134779414,148587923
2019,134779418,148587931
2019,133539782,147382492
2019,133539807,147382519
2019,133539766,147382474
2019,133539833,147374244
2019,133539833,147374246
2019,133539863,147382568
2019,133539902,147377868
2019,133539911,147382614
2019,133530216,147374318
2019,133535088,147382637
2019,133539947,147382654
2019,133535119,147377903
2019,133535130,147374377
2019,133535130,147382678
2019,133535152,147374405
2019,133530329,147382809
2019,133540098,147377995
2019,133535258,147382847
2019,133530359,147378019
2019,133530370,147382882
2019,133530370,147374557
2019,133540185,147374585
2019,133540183,147374585
2019,133540183,147382910
2019,133530402,147374596
2019,133535379,147374641
2019,133530442,147374655
2019,133535395,147374662
2019,133535395,147383001
2019,133540289,147378120
2019,133540289,147383014
2019,133540307,147374687
2019,133535468,147383064
2019,133535478,147374739
2019,133530519,147374758
2019,133535508,147374769
2019,133535508,147378205
2019,133540402,147374788
2019,133535543,147378231
2019,133535543,147374815
2019,133540445,147374824
2019,133535557,147383178
2019,133535557,147383179
2019,133540451,147383179
2019,133535577,147383198
2019,133540473,147383205
2019,133540531,147383260
2019,133530618,147374916
2019,133530621,147374927
2019,133540562,147383303
2019,133540576,147383320
2019,133530666,147378350
2019,133530672,147378357
2019,133535727,147375012
2019,133540635,147375012
2019,133540666,147375031
2019,133540672,147383427
2019,133540683,147383433
2019,133530720,147383466
2019,133535785,147378412
2019,133540737,147383489
2019,133540749,147378438
2019,133535804,147378440
2019,133530757,147375116
2019,133540780,147378465
2019,133540787,147375137
2019,133535831,147378475
2019,133535871,147383572
2019,133540838,147383587
2019,133530816,147383607
2019,133540882,147383635
2019,133540957,147383709
2019,133540961,147383712
2019,133536017,147378611
2019,133536037,147375368
2019,133541018,147383766
2019,133541038,147375407
2019,133536095,147378684
2019,133536095,147383814
2019,133531011,147383823
2019,133541086,147383837
2019,133536137,147383855
2019,133541118,147383870
2019,133541119,147375505
2019,133531058,147383914
2019,133536252,147378800
2019,133541207,147383973
2019,133536333,147378873
2019,133531162,147378878
2019,133531163,147378880
2019,133536373,147375695
2019,133536411,147375731
2019,133536433,147384153
2019,133536441,147375772
2019,133536467,147384190
2019,133536474,147375814
2019,133531283,147375814
2019,133536497,147379000
2019,133536510,147384244
2019,133536509,147384244
2019,133536540,147379033
2019,133541489,147375912
2019,133541489,147375913
2019,133541499,147379069
2019,133541499,147379070
2019,133531375,147384331
2019,133541520,147375954
2019,133541559,147384395
2019,133536671,147376003
2019,134774107,148574487
2019,134778655,148584595
2019,134778658,148587073
2019,134778665,148587079
2019,134778743,148587173
2019,134774168,148587183
2019,134778764,148574550
2019,134778784,148587222
2019,134778787,148587226
2019,134778815,148574571
2019,134778829,148587269
2019,134778848,148587287
2019,134778866,148587308
2019,134778879,148574609
2019,134778896,148587343
2019,134778913,148574628
2019,134771722,148584736
2019,134778927,148587380
2019,134778941,148587400
2019,134778942,148587405
2019,134778951,148587419
2019,134771749,148587433
2019,134778994,148584778
2019,134779018,148587494
2019,134779024,148587502
2019,134779036,148587512
2019,134779070,148587543
2019,134778650,148584589
2019,134778649,148584589
2019,134778680,148587096
2019,134774142,148574519
2019,134778691,148587115
2019,134771619,148574541
2019,134778739,148587169
2019,134778766,148574551
2019,134778773,148587214
2019,134778778,148587219
2019,134778793,148587231
2019,134771643,148584659
2019,134266785,148052583
2019,134266791,148052590
2019,134266810,148044759
2019,134266809,148044759
2019,134266821,148052623
2019,134278028,148052652
2019,134266849,148052663
2019,134266854,148048281
2019,134278065,148052704
2019,134266890,148048300
2019,134271336,148052716
2019,134271359,148052738
2019,134266935,148044843
2019,134271375,148044854
2019,134266956,148048348
2019,134271380,148048348
2019,134266979,148044865
2019,134266984,148048359
2019,134266990,148052805
2019,134267013,148044888
2019,134271426,148048386
2019,134267042,148044907
2019,134267068,148048405
2019,134267069,148048405
2019,134271460,148052909
2019,134267084,148052915
2019,134267084,148052917
2019,134267089,148048421
2019,134271481,148052953
2019,134271481,148052952
2019,134271492,148044970
2019,134271492,148044969
2019,134267147,148044975
2019,134267147,148044976
2019,134267149,148044978
2019,134267149,148044977
2019,134278200,148048466
2019,134271539,148053058
2019,134271539,148053057
2019,134267218,148053067
2019,134267222,148045035
2019,134271594,148045085
2019,134271594,148045086
2019,134267305,148053149
2019,134267305,148048524
2019,134267321,148053172
2019,134271628,148045116
2019,134271630,148045123
2019,134267337,148048535
2019,134267359,148053219
2019,134267379,148045153
2019,134267379,148045151
2019,134271678,148053268
2019,134267403,148053281
2019,134267413,148045175
2019,134267413,148048567
2019,134267418,148045180
2019,134267418,148045179
2019,134271697,148053298
2019,134267454,148045205
2019,134271723,148053349
2019,134267494,148053375
2019,134267535,148053417
2019,134267541,148053426
2019,134271766,148053433
2019,134271780,148045285
2019,134271787,148045291
2019,134267589,148053475
2019,134267589,148053476
2019,134267599,148053487
2019,134267605,148053501
2019,134278362,148053524
2019,134267627,148048654
2019,134278367,148053535
2019,134267648,148053544
2019,134271836,148048671
2019,134267674,148053570
2019,134267689,148053581
2019,134267690,148045359
2019,134267709,148053602
2019,134267709,148053601
2019,134267714,148053611
2019,134267729,148045378
2019,134267738,148053633
2019,134271872,148053637
2019,134267745,148053637
2019,134278398,148053644
2019,134267756,148053651
2019,134267756,148053653
2019,134267770,148053672
2019,134278410,148053676
2019,134278410,148048718
2019,134267800,148053713
2019,134267827,148053750
2019,134267854,148053783
2019,134267860,148053789
2019,134271928,148045440
2019,134267870,148045443
2019,134267898,148048785
2019,134282921,148048795
2019,134282941,148053868
2019,134282955,148048818
2019,134282968,148053901
2019,134282980,148053911
2019,134282978,148053910
2019,134282983,148053918
2019,134282983,148053917
2019,134282990,148045505
2019,134282990,148045504
2019,134283004,148053934
2019,134283010,148053941
2019,134283015,148053946
2019,134283014,148053946
2019,134283041,148048861
2019,134283051,148053989
2019,134283068,148054004
2019,134283069,148054007
2019,134283083,148054020
2019,134283083,148054019
2019,134283095,148054031
2019,134283110,148054043
2019,134283124,148054050
2019,134283154,148054082
2019,134283162,148054092
2019,134283181,148048940
2019,134278628,148054122
2019,134283200,148048951
2019,134283200,148054130
2019,134283210,148054145
2019,134283211,148054148
2019,134272069,148045624
2019,134283230,148054164
2019,134283253,148048979
2019,134283276,148048988
2019,134283277,148054208
2019,134283277,148048989
2019,134283283,148048993
2019,134272101,148045662
2019,134283292,148054225
2019,134283292,148049000
2019,134283302,148054248
2019,134283309,148054258
2019,134283310,148054258
2019,134278713,148049033
2019,134283329,148054278
2019,134283336,148054288
2019,134283342,148054297
2019,134283355,148045698
2019,134283355,148045697
2019,134283358,148054317
2019,134283358,148054316
2019,134283360,148054318
2019,134283366,148054324
2019,134283367,148054323
2019,134278745,148049064
2019,134283387,148049068
2019,134283412,148049081
2019,134283417,148054381
2019,134283436,148054397
2019,134283437,148054396
2019,134283436,148054398
2019,134283440,148054399
2019,134283460,148054423
2019,134283462,148054425
2019,134283466,148049112
2019,134283483,148054447
2019,134283510,148049131
2019,134283510,148049130
2019,134278818,148049138
2019,134283531,148054493
2019,134283534,148054496
2019,134283542,148054503
2019,134283563,148054529
2019,134283570,148054533
2019,134283576,148054540
2019,134283577,148054540
2019,134283582,148054545
2019,134283581,148054544
2019,134283590,148054558
2019,134278869,148054565
2019,134283610,148054583
2019,134283624,148054600
2019,134283631,148045801
2019,134283640,148054613
2019,134283657,148045811
2019,134283661,148049229
2019,134283669,148054633
2019,134272239,148045821
2019,134283682,148054650
2019,134283689,148054661
2019,134283700,148054674
2019,134283714,148054689
2019,134283732,148054710
2019,134272272,148045853
2019,134283753,148054736
2019,134283764,148054746
2019,134283773,148054753
2019,134283788,148054767
2019,134283801,148054782
2019,134283813,148054794
2019,134283820,148049357
2019,134283827,148054807
2019,134283831,148054812
2019,134283835,148054816
2019,134279025,148049364
2019,134283852,148054835
2019,134283864,148054849
2019,134283882,148054867
2019,134283882,148054866
2019,134283907,148049399
2019,134283907,148054892
2019,134283922,148045956
2019,134283923,148054910
2019,134283923,148054909
2019,134283931,148054921
2019,134272374,148054924
2019,134283944,148054934
2019,134283947,148045975
2019,134283960,148049431
2019,134272391,148049440
2019,134283973,148054965
2019,134283973,148054966
2019,134283976,148049447
2019,134283987,148054989
2019,134283996,148055002
2019,134272402,148055004
2019,134283999,148045992
2019,134284028,148055038
2019,134284033,148055041
2019,134284031,148055041
2019,134284045,148055058
2019,134284062,148055081
2019,134284066,148055084
2019,134284082,148055105
2019,134284082,148055104
2019,134272436,148046015
2019,134284098,148055122
2019,134284098,148055121
2019,134272443,148055136
2019,134284116,148055151
2019,134284122,148049524
2019,134284122,148049525
2019,134284127,148049528
2019,134284129,148046028
2019,134284129,148046029
2019,133522670,147370206
2019,133522691,147370227
2019,133522695,147376884
2019,134969782,148769204
2019,134960331,148769210
2019,134960331,148769209
2019,134969865,148773380
2019,134969866,148773380
2019,134960386,148777646
2019,134960391,148777648
2019,134960426,148777686
2019,134960426,148777685
2019,134970090,148773490
2019,134966370,148773493
2019,134970095,148769513
2019,133522716,147370253
2019,133522748,147370299
2019,133522774,147376920
2019,133522774,147370329
2019,133522826,147370380
2019,133529264,147376947
2019,133522862,147376952
2019,133522886,147370448
2019,133537905,147370463
2019,133537943,147372996
2019,133537954,147370510
2019,133538000,147373037
2019,133529326,147373052
2019,133529351,147373089
2019,133529358,147377048
2019,133538100,147370657
2019,133538100,147370656
2019,133529374,147370672
2019,133538137,147370696
2019,133538135,147370696
2019,133538147,147373142
2019,133538190,147377089
2019,133529414,147370771
2019,133529413,147370772
2019,133533956,147370789
2019,133533957,147370789
2019,133533974,147373195
2019,133533981,147373201
2019,133533981,147373202
2019,133538306,147373220
2019,133538307,147370882
2019,133534009,147370910
2019,133538346,147370928
2019,133538372,147370957
2019,133538413,147377167
2019,133538421,147377168
2019,133529492,147373281
2019,133538444,147377176
2019,133534085,147371061
2019,133538490,147377190
2019,133538496,147377193
2019,133538498,147377193
2019,133538513,147373315
2019,133538561,147377216
2019,133538591,147373367
2019,133538597,147381222
2019,133534181,147381245
2019,133538637,147381263
2019,133529587,147381269
2019,133538663,147373410
2019,133538675,147381295
2019,133538690,147373435
2019,133534223,147381330
2019,133538716,147381330
2019,133538759,147373474
2019,133538796,147377305
2019,133534300,147377324
2019,133538863,147381497
2019,133534314,147381509
2019,133534312,147381506
2019,133529680,147381524
2019,133538902,147377341
2019,133529691,147381552
2019,133538933,147381570
2019,133529698,147373561
2019,133538947,147381584
2019,133538947,147373563
2019,133529701,147381585
2019,133529719,147373587
2019,133539010,147381667
2019,133539022,147381684
2019,133534409,147373620
2019,133529749,147381709
2019,133539069,147373646
2019,133539081,147381737
2019,133539079,147381737
2019,133534455,147377412
2019,133534455,147377411
2019,133539120,147373682
2019,133534484,147373707
2019,133529791,147381831
2019,133529791,147381830
2019,133529797,147373731
2019,133529797,147373730
2019,133534521,147381883
2019,133539229,147377466
2019,133539247,147381917
2019,133534553,147373777
2019,133534589,147377502
2019,133534589,147381980
2019,133539330,147382007
2019,133539353,147373858
2019,133539400,147382060
2019,133534665,147373909
2019,133539431,147377559
2019,133529926,147382112
2019,133539452,147373942
2019,133534728,147382161
2019,133539490,147377596
2019,133529964,147377602
2019,133539501,147373982
2019,133539540,147382235
2019,133534787,147377633
2019,133539619,147382310
2019,126684394,140195882
2019,126684395,140195883
2019,126684396,140195884
2019,126684397,140195885
2019,126684398,140195886
2019,126684399,140195887
2019,126684400,140195888
2019,126684401,140195889
2019,126684402,140195890
2019,126684403,140195891
2019,126684404,140195892
2019,126684405,140195893
2019,126684406,140195894
2019,126684407,140195896
2019,126684407,140195895
2019,126684408,140195897
2019,126684409,140195898
2019,126684410,140195899
2019,126684411,140195900
2019,126684412,140195901
2019,126684413,140195902
2019,126684414,140195903
2019,126684415,140195905
2019,126684415,140195904
2019,126684416,140195906
2019,126684417,140195907
2019,126684418,140195908
2019,126684419,140195909
2019,126684420,140195910
2019,126684421,140195911
2019,126684422,140195912
2019,126684423,140195913
2019,126684424,140195914
2019,126684424,140195915
2019,126684425,140195916
2019,126684426,140195917
2019,126684426,140195918
2019,134271544,148048478
2019,134271544,148048479
2019,134271549,148045037
2019,134271549,148053070
2019,134271559,148045048
2019,134267239,148048495
2019,134267252,148053095
2019,134267267,148048508
2019,134267267,148048509
2019,118531055,132117680
