"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2019,9,148773681
2019,9,148773682
2019,9,148769805
2019,9,148769806
2019,6,148773705
2019,9,148773707
2019,6,148773719
2019,6,148773720
2019,5,148773733
2019,5,148773746
2019,3,148773751
2019,6,148777882
2019,6,148777881
2019,9,148770046
2019,9,148770058
2019,9,148770059
2019,9,148777956
2019,8,132124800
2019,6,132115776
2019,6,132115777
2019,9,132115875
2019,9,132122433
2019,8,132123437
2019,6,148055340
2019,9,148055354
2019,6,148055394
2019,9,148046133
2019,9,148046137
2019,9,148046151
2019,9,148046152
2019,9,148046158
2019,9,132122470
2019,6,148046168
2019,9,132114765
2019,9,132114769
2019,9,148056196
2019,6,148056197
2019,6,148056198
2019,9,148055605
2019,6,148056206
2019,9,148055634
2019,8,132114931
2019,6,132123706
2019,8,132114969
2019,6,132114969
2019,9,132114989
2019,9,132115020
2019,6,148056218
2019,9,148055659
2019,6,148056226
2019,9,148056230
2019,6,132124943
2019,6,132119324
2019,9,148055690
2019,6,148055700
2019,9,148056241
2019,9,148055722
2019,9,148056249
2019,9,148056251
2019,9,148056255
2019,9,148055749
2019,9,148055762
2019,6,148055765
2019,6,148056269
2019,6,148056272
2019,9,148056274
2019,9,148056282
2019,9,148056292
2019,6,148056322
2019,6,148055849
2019,6,148055850
2019,6,148056328
2019,6,148056330
2019,6,148056329
2019,6,148055882
2019,6,148055881
2019,6,148056333
2019,9,148056343
2019,9,148056347
2019,9,148056366
2019,9,148056371
2019,6,148056378
2019,9,148056405
2019,9,148056411
2019,9,148056417
2019,6,148056423
2019,8,148056429
2019,8,148056430
2019,1,148056430
2019,6,148056428
2019,9,148056433
2019,8,148056040
2019,6,148056439
2019,9,148056444
2019,9,148056446
2019,6,148056449
2019,6,148056450
2019,9,148056466
2019,6,148056469
2019,9,148056472
2019,9,132115748
2019,6,132115758
2019,6,132115759
2019,9,132115769
2019,6,132115778
2019,6,148056477
2019,9,148056478
2019,9,148056480
2019,9,148056486
2019,1,148056491
2019,9,148056495
2019,9,148056510
2019,6,148056511
2019,11,148056513
2019,9,148056518
2019,9,148056520
2019,9,148056524
2019,6,148056527
2019,6,148056526
2019,9,132110894
2019,9,132113034
2019,9,132113035
2019,9,132105077
2019,6,132111057
2019,6,132113112
2019,9,132111133
2019,9,132116143
2019,9,132116157
2019,6,132105370
2019,6,132116215
2019,9,132116868
2019,6,132121384
2019,8,132113777
2019,8,132113776
2019,8,132117195
2019,8,132117194
2019,9,132117209
2019,6,132113807
2019,9,132113835
2019,8,132121965
2019,6,132121965
2019,9,132121346
2019,9,132113574
2019,6,132121389
2019,9,132121847
2019,9,132117247
2019,9,132121984
2019,9,132122011
2019,9,148052649
2019,6,148052657
2019,6,148052656
2019,6,148048273
2019,6,148048280
2019,6,148044783
2019,6,148044782
2019,9,148048287
2019,9,148044804
2019,6,148044813
2019,9,148052719
2019,6,148052785
2019,6,148052786
2019,6,148052814
2019,6,148044881
2019,6,148052815
2019,9,148044884
2019,9,148044900
2019,6,148044921
2019,6,148048397
2019,6,148052900
2019,9,148052904
2019,9,148048426
2019,9,148044551
2019,6,148048099
2019,6,148052281
2019,9,148048115
2019,6,148044601
2019,9,148048149
2019,9,148052368
2019,6,148052473
2019,6,148048213
2019,9,148052575
2019,9,148048236
2019,6,148048237
2019,9,148048257
2019,9,148048267
2019,6,148052658
2019,9,148048311
2019,9,148052824
2019,9,148048373
2019,9,148044911
2019,9,148048413
2019,6,148044966
2019,9,148044990
2019,6,148045010
2019,9,148045018
2019,9,148045022
2019,6,148061569
2019,9,148050036
2019,6,148057441
2019,6,148057443
2019,9,148061648
2019,9,148061659
2019,9,148050124
2019,9,148057508
2019,9,148061751
2019,9,148050185
2019,9,148061774
2019,6,148057531
2019,6,148057532
2019,6,148057530
2019,6,148050206
2019,6,148050208
2019,9,148061864
2019,9,148050285
2019,6,148057671
2019,6,148050356
2019,9,148057682
2019,9,148050383
2019,9,148050405
2019,9,148062034
2019,6,148050435
2019,6,148062088
2019,9,148050499
2019,6,148062183
2019,6,148062211
2019,6,148062217
2019,9,148050535
2019,9,148062245
2019,6,148050546
2019,6,148050545
2019,6,148062250
2019,9,148062394
2019,9,148062543
2019,9,148058021
2019,9,148062645
2019,9,148062672
2019,9,148058113
2019,9,148058138
2019,6,148058135
2019,3,148062743
2019,9,148058179
2019,9,148051011
2019,9,148062803
2019,9,148051036
2019,6,148058218
2019,9,148051090
2019,6,148051113
2019,6,148051112
2019,6,148058269
2019,6,148058268
2019,9,148051140
2019,9,148063019
2019,9,148058381
2019,9,148066349
2019,6,148063204
2019,2,148058456
2019,6,148058456
2019,9,148066451
2019,9,148063319
2019,6,148066522
2019,9,148063459
2019,9,148066608
2019,9,148058638
2019,9,148058639
2019,6,148066643
2019,9,148058654
2019,9,148058659
2019,6,148066677
2019,6,148066679
2019,9,148066716
2019,6,148066724
2019,9,148063588
2019,9,148063596
2019,9,148063665
2019,9,148058801
2019,6,148058865
2019,9,148058993
2019,9,148064014
2019,6,148059033
2019,9,148067166
2019,9,148067178
2019,9,148059124
2019,6,148067220
2019,9,148064230
2019,9,148067330
2019,9,148067353
2019,9,148067365
2019,9,148064320
2019,9,148064347
2019,9,148067427
2019,9,148067431
2019,9,148059332
2019,9,148059354
2019,9,148067517
2019,9,148059428
2019,6,148067603
2019,9,148064595
2019,9,148059525
2019,6,148064650
2019,6,148059544
2019,6,148059546
2019,9,148067751
2019,3,148067762
2019,6,148067768
2019,6,148067785
2019,6,148064730
2019,6,148064731
2019,9,148064736
2019,6,148059638
2019,9,148059641
2019,9,148064792
2019,9,148067915
2019,9,148064824
2019,6,148064883
2019,9,148064908
2019,9,148064944
2019,9,148064988
2019,9,148059851
2019,9,148068145
2019,9,148068146
2019,6,148059909
2019,9,148068199
2019,6,148068217
2019,9,148059945
2019,9,148065112
2019,8,148059958
2019,9,148065139
2019,9,148059976
2019,9,148068260
2019,9,148059980
2019,9,148065195
2019,6,148068347
2019,6,148065254
2019,9,148060139
2019,6,148068444
2019,6,148060163
2019,6,148060162
2019,9,148065357
2019,9,148068482
2019,6,148060219
2019,6,148068532
2019,9,148065446
2019,9,148068575
2019,9,148065481
2019,9,148065498
2019,9,148065518
2019,11,148065546
2019,9,148068665
2019,9,148068664
2019,9,148068670
2019,6,148060417
2019,6,148060465
2019,6,148060467
2019,9,148068708
2019,9,148068724
2019,9,148060510
2019,9,148068734
2019,6,148068746
2019,6,148068747
2019,6,148068748
2019,9,148068765
2019,9,148068766
2019,9,148068793
2019,9,148060606
2019,9,148068815
2019,6,148068820
2019,6,148068822
2019,6,148068821
2019,9,148065675
2019,9,148068841
2019,9,148068850
2019,6,148068868
2019,9,148065723
2019,9,148068879
2019,9,148060727
2019,9,148068929
2019,6,148068932
2019,6,148060759
2019,6,148060791
2019,9,148068962
2019,9,148065763
2019,6,148060828
2019,6,148060829
2019,9,148068991
2019,9,148060838
2019,9,148065770
2019,9,148065772
2019,9,148060855
2019,9,148069046
2019,8,148060919
2019,9,148069076
2019,9,148069078
2019,6,148069088
2019,6,148069089
2019,6,148060947
2019,9,148065803
2019,6,148069118
2019,6,148069135
2019,9,148069147
2019,9,148061000
2019,9,148069163
2019,9,148069180
2019,9,148061034
2019,9,148061033
2019,9,148069203
2019,6,148069211
2019,9,148061072
2019,9,148069229
2019,9,148069238
2019,9,148061103
2019,9,148069253
2019,9,148061112
2019,9,148069274
2019,6,148061133
2019,3,148061157
2019,6,148071189
2019,9,148071184
2019,9,148069331
2019,6,148069334
2019,9,148069353
2019,9,148071223
2019,8,148069361
2019,8,148069362
2019,9,148069383
2019,6,148248883
2019,8,148257478
2019,9,148252463
2019,9,148252478
2019,9,148248960
2019,9,148252519
2019,6,148249036
2019,6,148257485
2019,6,148252448
2019,9,148252496
2019,6,148257566
2019,9,148252505
2019,9,148257585
2019,6,148249010
2019,6,148252541
2019,9,148252561
2019,9,148257630
2019,3,148252565
2019,9,148252595
2019,9,148257676
2019,9,148257812
2019,9,148257810
2019,9,148249178
2019,9,148249189
2019,6,148252669
2019,9,148257895
2019,9,148252697
2019,9,148252699
2019,9,148257939
2019,3,148258054
2019,9,148258129
2019,6,148252794
2019,9,148044064
2019,6,148051770
2019,6,148051771
2019,6,148044257
2019,9,148044256
2019,6,148051861
2019,6,148047924
2019,9,148047934
2019,6,148047939
2019,6,148051919
2019,6,148047950
2019,6,148047953
2019,9,148047983
2019,9,148052002
2019,9,148052012
2019,9,148052033
2019,6,148052039
2019,6,148052040
2019,6,148052069
2019,6,148052158
2019,6,148052159
2019,9,148052225
2019,9,148052271
2019,9,148044592
2019,6,148044599
2019,6,148052349
2019,6,148052397
2019,8,148052396
2019,9,148052454
2019,6,148048194
2019,6,148048222
2019,6,148052598
2019,6,148052599
2019,9,148044760
2019,6,148048255
2019,6,148052679
2019,6,148044795
2019,9,148044809
2019,6,148052725
2019,9,148048312
2019,6,148052746
2019,6,148052774
2019,9,148048382
2019,6,148052899
2019,9,148048432
2019,9,148048445
2019,10,148048451
2019,6,148257523
2019,9,148248996
2019,9,148249001
2019,6,148257615
2019,6,148257616
2019,6,148047753
2019,9,148047767
2019,9,148047789
2019,6,148047898
2019,6,148051895
2019,6,148051894
2019,9,148057349
2019,9,148050019
2019,9,148057429
2019,6,148050105
2019,6,148050104
2019,9,148061720
2019,9,148057498
2019,6,148050188
2019,9,148050358
2019,6,148057684
2019,6,148062073
2019,9,148050479
2019,9,148062228
2019,9,148050657
2019,9,148057945
2019,6,148050722
2019,6,148050744
2019,9,148062538
2019,9,148062602
2019,3,148062725
2019,9,148062755
2019,9,148058227
2019,9,148051117
2019,9,148051169
2019,8,148063044
2019,9,148066249
2019,6,148058354
2019,6,148063205
2019,6,148066401
2019,6,148058536
2019,6,148063359
2019,9,148058551
2019,9,148066539
2019,9,148066615
2019,6,148066621
2019,9,148066635
2019,9,148063542
2019,9,148063611
2019,9,148063635
2019,9,148063649
2019,6,148066914
2019,6,148066915
2019,9,148248910
2019,9,148257565
2019,9,148252526
2019,5,148252582
2019,9,148252588
2019,9,148249117
2019,6,148257825
2019,6,148257833
2019,9,148249188
2019,9,148252668
2019,6,148252708
2019,6,148257941
2019,1,148252739
2019,6,148252742
2019,9,148258242
2019,6,148258266
2019,9,148258299
2019,9,148252864
2019,9,148249496
2019,9,148249523
2019,9,148252911
2019,9,148252928
2019,6,148252936
2019,9,148258507
2019,9,148249607
2019,9,148249645
2019,6,148249675
2019,6,148249690
2019,9,148252994
2019,9,148253007
2019,9,148258655
2019,9,148054752
2019,9,148049335
2019,6,148054784
2019,9,148054785
2019,6,148049350
2019,9,148054818
2019,9,148049366
2019,6,148049373
2019,6,148049376
2019,6,148045934
2019,9,148049392
2019,9,148049397
2019,6,148049412
2019,9,148045984
2019,6,148045986
2019,9,148054976
2019,3,148049455
2019,6,148049454
2019,9,148049472
2019,9,148049480
2019,9,148049514
2019,9,148055141
2019,9,148049521
2019,9,148049531
2019,9,148049536
2019,9,148055184
2019,6,148046038
2019,9,148046039
2019,9,148049557
2019,9,148046056
2019,9,148057019
2019,3,148057025
2019,6,148049717
2019,6,148049733
2019,9,148061192
2019,9,148049788
2019,9,148049886
2019,9,148061500
2019,9,148049960
2019,9,148057363
2019,9,148050028
2019,9,148057427
2019,9,148061650
2019,9,148057462
2019,6,148057466
2019,9,148061708
2019,9,148050151
2019,9,148061737
2019,6,148057526
2019,9,148061808
2019,9,148057561
2019,6,148050233
2019,9,148050237
2019,6,148061837
2019,6,148061836
2019,6,148057578
2019,6,148057577
2019,6,148061848
2019,6,148061870
2019,9,148061890
2019,9,148061907
2019,6,148050299
2019,6,148061927
2019,6,148061926
2019,6,148057703
2019,6,148050391
2019,6,148062098
2019,3,148057753
2019,6,148062103
2019,9,148050495
2019,9,148050503
2019,9,148057820
2019,6,148050552
2019,6,148062256
2019,6,148057831
2019,9,148057842
2019,9,148050597
2019,6,148050629
2019,9,148050636
2019,9,148050651
2019,9,148062374
2019,3,148062410
2019,6,148057933
2019,6,148062463
2019,6,148062466
2019,9,148050749
2019,9,148050782
2019,6,148050846
2019,9,148058053
2019,9,148050852
2019,9,148062651
2019,6,148050885
2019,6,148058081
2019,7,148062674
2019,8,148062674
2019,9,148050904
2019,9,148050920
2019,6,148058117
2019,9,148050954
2019,6,148050955
2019,6,148058174
2019,9,148058187
2019,6,148062808
2019,6,148051022
2019,6,148051033
2019,9,148058234
2019,9,148058241
2019,9,148062892
2019,9,148058282
2019,9,148058295
2019,9,148051161
2019,9,148066256
2019,6,148063107
2019,6,148066292
2019,6,148066293
2019,6,148066294
2019,6,148066297
2019,9,148066319
2019,9,148058410
2019,6,148058426
2019,6,148063198
2019,9,148063213
2019,6,148066366
2019,6,148066387
2019,9,148063240
2019,9,148063251
2019,6,148063278
2019,6,148058506
2019,6,148058505
2019,9,148066460
2019,9,148058520
2019,9,148066482
2019,9,148058558
2019,9,148066511
2019,6,148058582
2019,9,148066565
2019,9,148066580
2019,6,148063475
2019,9,148063510
2019,5,148066641
2019,9,148063509
2019,9,148058662
2019,9,148066704
2019,6,148066706
2019,9,148058696
2019,9,148066718
2019,6,148066736
2019,6,148063592
2019,6,148063613
2019,6,148063618
2019,9,148066757
2019,9,148063647
2019,9,148058752
2019,9,148066800
2019,9,148066802
2019,6,148058791
2019,6,148066822
2019,9,148066848
2019,9,148063746
2019,9,148063763
2019,9,148063770
2019,6,148063780
2019,9,148063825
2019,9,148058868
2019,9,148066913
2019,6,148058882
2019,6,148058886
2019,6,148058885
2019,6,148066923
2019,9,148058901
2019,9,148066931
2019,9,148063870
2019,9,148058917
2019,9,148063886
2019,9,148066973
2019,9,148063902
2019,9,148067005
2019,9,148058972
2019,9,148063949
2019,9,148067021
2019,6,148063973
2019,9,148063997
2019,9,148059014
2019,6,148059019
2019,6,148059025
2019,6,148067076
2019,9,148067088
2019,6,148067097
2019,9,148059051
2019,3,148064062
2019,9,148067123
2019,6,148064071
2019,9,148059072
2019,9,148059084
2019,9,148064101
2019,9,148064102
2019,9,148064113
2019,9,148064115
2019,9,148067193
2019,6,148059128
2019,6,148064141
2019,9,148064154
2019,9,148064175
2019,9,148067230
2019,6,148059155
2019,6,148067237
2019,9,148059149
2019,6,148067255
2019,9,148064215
2019,6,148059179
2019,6,148059187
2019,6,148059188
2019,6,148067314
2019,9,148059224
2019,9,148067334
2019,9,148067390
2019,9,148067392
2019,6,148067408
2019,9,148059305
2019,9,148067420
2019,9,148067426
2019,6,148059324
2019,6,148064401
2019,9,148067473
2019,1,148067482
2019,9,148067485
2019,9,148064480
2019,9,148064479
2019,9,148067522
2019,6,148064490
2019,6,148067528
2019,9,148064504
2019,8,148067572
2019,6,148059471
2019,9,148067615
2019,6,148064597
2019,9,148059486
2019,5,148064640
2019,6,148064647
2019,8,148059538
2019,8,148059537
2019,9,148067696
2019,9,148067700
2019,9,148059551
2019,6,148064663
2019,9,148067701
2019,6,148067706
2019,6,148067710
2019,9,148059568
2019,6,148059570
2019,6,148059569
2019,9,148067718
2019,6,148064706
2019,9,148067763
2019,9,148067766
2019,9,148067765
2019,9,148059618
2019,6,148067784
2019,9,148064727
2019,6,148067805
2019,6,148067804
2019,6,148067814
2019,9,148064739
2019,9,148067834
2019,9,148064759
2019,9,148064763
2019,9,148067844
2019,9,148064767
2019,9,148059650
2019,9,148067871
2019,9,148064796
2019,6,148059687
2019,6,148059686
2019,9,148059699
2019,6,148067913
2019,6,148067914
2019,9,148064806
2019,9,148067928
2019,6,148067931
2019,6,148067930
2019,9,148067940
2019,9,148067925
2019,9,148067955
2019,9,148067961
2019,6,148067966
2019,6,148064827
2019,6,148064828
2019,9,148067984
2019,9,148064851
2019,9,148059748
2019,9,148059751
2019,9,148064876
2019,9,148068011
2019,9,148068028
2019,9,148068030
2019,9,148064948
2019,9,148068060
2019,9,148068074
2019,6,148064969
2019,9,148059824
2019,9,148068104
2019,9,148068106
2019,9,148059850
2019,9,148068135
2019,9,148059858
2019,9,148065018
2019,6,148065028
2019,9,148059869
2019,9,148068170
2019,9,148068174
2019,9,148065065
2019,9,148065069
2019,6,148065087
2019,9,148068248
2019,8,148065146
2019,9,148059982
2019,6,148059997
2019,9,148065212
2019,9,148068316
2019,9,148060042
2019,6,148060045
2019,9,148060046
2019,9,148068334
2019,6,148060049
2019,6,148068357
2019,9,148068368
2019,9,148068369
2019,9,148068379
2019,6,148060102
2019,9,148065299
2019,9,148065318
2019,9,148065356
2019,9,148068454
2019,6,148068466
2019,9,148068476
2019,9,148060200
2019,9,148068489
2019,9,148068510
2019,9,148060227
2019,6,148065429
2019,9,148065430
2019,6,148060255
2019,6,148060254
2019,9,148068555
2019,9,148060308
2019,9,148065486
2019,9,148068596
2019,9,148065500
2019,9,148065510
2019,9,148060332
2019,9,148068615
2019,9,148060361
2019,8,148065563
2019,9,148068667
2019,9,148060415
2019,9,148060416
2019,6,148065573
2019,9,148065575
2019,9,148068693
2019,9,148060450
2019,6,148068703
2019,6,148060462
2019,9,148068707
2019,9,148060480
2019,9,148068711
2019,6,148060489
2019,6,148060488
2019,9,148060498
2019,9,148065612
2019,9,148068745
2019,6,148060542
2019,9,148060552
2019,9,148068760
2019,9,148060567
2019,6,148068782
2019,8,148068787
2019,6,148060600
2019,6,148068826
2019,9,148065693
2019,9,148060667
2019,9,148068840
2019,9,148065706
2019,9,148060711
2019,9,148068890
2019,9,148060730
2019,9,148065731
2019,6,148068922
2019,9,148065741
2019,6,148060751
2019,6,148068934
2019,9,148060764
2019,6,148068944
2019,6,148068961
2019,9,148068963
2019,9,148060798
2019,6,148248958
2019,6,148257576
2019,9,148257601
2019,6,148257855
2019,6,148574477
2019,9,148584596
2019,6,148574518
2019,9,148587112
2019,6,148574528
2019,6,148587209
2019,9,148051618
2019,6,148047875
2019,6,148047918
2019,6,148047988
2019,6,148044413
2019,6,148044412
2019,9,148048031
2019,6,148048063
2019,9,148052279
2019,9,148044607
2019,6,148044621
2019,9,148048219
2019,9,148048220
2019,9,148044735
2019,9,148048245
2019,6,148052631
2019,6,148052724
2019,6,148048336
2019,9,148052776
2019,6,148048355
2019,6,148048354
2019,6,148052782
2019,6,148044940
2019,6,148052946
2019,9,148052958
2019,6,148052999
2019,3,148053000
2019,9,148053028
2019,6,148048484
2019,6,148045082
2019,6,148053112
2019,6,148053126
2019,6,148045107
2019,9,148053193
2019,9,148053244
2019,9,148053262
2019,9,148048557
2019,6,148048603
2019,6,148048604
2019,6,148048608
2019,6,148053482
2019,6,148045334
2019,9,148053550
2019,6,148045340
2019,9,148053574
2019,6,148048690
2019,6,148048697
2019,6,148048696
2019,9,148053689
2019,6,148048747
2019,6,148045430
2019,6,148053770
2019,6,148053771
2019,6,148048819
2019,9,148057172
2019,9,148049790
2019,6,148045533
2019,6,148053972
2019,9,148045542
2019,9,148048878
2019,9,148048895
2019,6,148045565
2019,6,148048906
2019,6,148048905
2019,9,148048912
2019,6,148048919
2019,6,148048918
2019,6,148054109
2019,6,148054115
2019,6,148054114
2019,6,148054124
2019,6,148048948
2019,9,148061417
2019,9,148054222
2019,9,148061527
2019,6,148045672
2019,6,148049018
2019,6,148049019
2019,9,148045679
2019,9,148049028
2019,9,148049060
2019,9,148054331
2019,9,148049066
2019,9,148054355
2019,9,148045718
2019,9,148054384
2019,6,148049089
2019,9,148049110
2019,9,148054494
2019,6,148054498
2019,9,148049166
2019,6,148049179
2019,9,148049198
2019,9,148054598
2019,9,148054628
2019,9,148049246
2019,9,148061606
2019,9,148049319
2019,9,148054765
2019,6,148045877
2019,9,148054796
2019,6,148049367
2019,6,148054829
2019,6,148049372
2019,6,148049382
2019,6,148049383
2019,6,148049387
2019,6,148049386
2019,6,148049394
2019,6,148049396
2019,6,148049395
2019,6,148049398
2019,9,148049409
2019,9,148054933
2019,9,148050266
2019,9,148050281
2019,6,148049434
2019,6,148049451
2019,6,148049452
2019,9,148050193
2019,9,148049479
2019,9,148049481
2019,9,148050261
2019,9,132122467
2019,6,132122475
2019,3,132123446
2019,9,132121834
2019,9,132117184
2019,9,132113786
2019,9,132117212
2019,9,132117226
2019,9,132121924
2019,9,132121930
2019,6,132113825
2019,6,132113823
2019,6,132117253
2019,9,132117258
2019,6,132121979
2019,6,132122015
2019,8,132117279
2019,6,132117279
2019,8,132117278
2019,6,132117278
2019,9,132125050
2019,3,132125206
2019,9,132115853
2019,3,132125300
2019,6,132114958
2019,9,132114968
2019,8,132114984
2019,6,132114984
2019,9,132114990
2019,9,132118525
2019,6,132124936
2019,6,132115762
2019,9,132124978
2019,6,132124995
2019,9,132122477
2019,9,132114930
2019,8,132118407
2019,6,132118407
2019,9,132114944
2019,9,132114961
2019,6,132123788
2019,9,132114978
2019,9,132114981
2019,6,132118473
2019,9,132123828
2019,6,132123829
2019,9,132118482
2019,9,132114995
2019,9,132123865
2019,9,132115024
2019,6,132111037
2019,9,132111052
2019,6,132113102
2019,9,132111088
2019,6,132105196
2019,6,132105199
2019,9,132105209
2019,9,132113172
2019,9,132116871
2019,9,132115852
2019,6,133902108
2019,6,132125020
2019,9,132125219
2019,9,132119434
2019,9,132112952
2019,9,132111021
2019,9,132111040
2019,6,132113121
2019,9,132113129
2019,9,132105193
2019,6,132105198
2019,9,132111134
2019,9,132105337
2019,6,132105376
2019,9,148054730
2019,6,148055838
2019,6,148056324
2019,6,148055857
2019,9,132121363
2019,9,132117214
2019,9,132121922
2019,6,132121944
2019,6,132121942
2019,9,132121972
2019,9,132121985
2019,6,132121991
2019,9,132122003
2019,9,132117281
2019,9,148055890
2019,9,148055897
2019,9,148055907
2019,9,148055911
2019,9,132123452
2019,9,148055934
2019,9,148055935
2019,6,148056355
2019,6,132123700
2019,6,132123728
2019,6,132123739
2019,9,132123776
2019,9,132118468
2019,9,132123840
2019,9,132123848
2019,9,132118530
2019,6,148056354
2019,9,148055952
2019,6,132115749
2019,6,132124951
2019,6,132119335
2019,6,132124956
2019,6,132124967
2019,9,132124980
2019,9,132115772
2019,6,132124991
2019,6,132124992
2019,6,148055959
2019,6,148055961
2019,6,148055968
2019,6,148056377
2019,6,148056011
2019,6,148056012
2019,9,148057016
2019,9,148057057
2019,3,148056119
2019,9,148057111
2019,8,148057123
2019,9,148056153
2019,3,148056158
2019,9,148049706
2019,9,148049705
2019,9,148057160
2019,9,148061190
2019,3,148057191
2019,6,148061214
2019,3,148061235
2019,6,148057205
2019,3,148057217
2019,9,148057200
2019,9,148061236
2019,6,148057252
2019,9,148057267
2019,9,148057272
2019,6,148061298
2019,6,148061289
2019,6,148061278
2019,6,148061301
2019,9,148061302
2019,9,148049827
2019,6,148057287
2019,9,148057285
2019,3,148061333
2019,6,148061337
2019,3,148061365
2019,3,148049875
2019,9,148061382
2019,9,148061386
2019,9,148049882
2019,6,148049885
2019,6,148049893
2019,9,148061367
2019,9,148061404
2019,6,148061416
2019,9,148061423
2019,6,148061430
2019,9,148049908
2019,9,148061455
2019,9,148049921
2019,6,148049923
2019,6,148061468
2019,9,148049924
2019,6,148061492
2019,9,132125035
2019,8,132125209
2019,9,132125221
2019,3,132125228
2019,6,132125229
2019,3,137546163
2019,9,137546174
2019,9,137556175
2019,8,132111010
2019,6,132111010
2019,9,132111019
2019,9,132113087
2019,6,132113093
2019,6,132105135
2019,3,132105135
2019,9,132105146
2019,9,132111095
2019,9,132116207
2019,3,132121368
2019,6,132121377
2019,9,132117189
2019,9,132117211
2019,9,132121933
2019,9,132114090
2019,6,148052383
2019,6,148052389
2019,9,148052427
2019,9,148052443
2019,9,148052436
2019,9,148052464
2019,9,148048195
2019,9,132123449
2019,6,148052514
2019,9,132123544
2019,6,132118391
2019,6,132123715
2019,6,132123714
2019,6,132123745
2019,9,132114973
2019,9,132123832
2019,9,132123846
2019,9,132123853
2019,6,132123858
2019,9,132123904
2019,6,148052526
2019,6,148052525
2019,9,148048217
2019,6,132119346
2019,6,132119345
2019,6,132124979
2019,6,132115771
2019,6,132125010
2019,6,148052559
2019,9,148052570
2019,9,148048235
2019,6,148052588
2019,6,148052614
2019,9,148052621
2019,9,148052624
2019,6,148048259
2019,9,148052635
2019,9,148052642
2019,6,148052646
2019,8,148048268
2019,6,148048278
2019,9,148044786
2019,9,148052667
2019,9,148052666
2019,9,148052673
2019,6,148044796
2019,6,148044797
2019,9,148052684
2019,9,148044802
2019,9,148052700
2019,6,148048292
2019,6,148048291
2019,9,148052705
2019,9,148048299
2019,9,148044818
2019,6,148048302
2019,6,148052727
2019,9,148044835
2019,9,148048327
2019,9,148048329
2019,9,148052739
2019,6,148052752
2019,6,148048334
2019,9,148048335
2019,9,148052749
2019,6,148044849
2019,9,148044858
2019,9,148044857
2019,9,148044856
2019,9,148048347
2019,9,148048357
2019,6,148044866
2019,6,148052807
2019,6,148044875
2019,6,148052820
2019,6,148048369
2019,6,148052827
2019,3,148048385
2019,6,148048384
2019,9,148052882
2019,6,148044922
2019,9,148048396
2019,9,148044929
2019,6,148044935
2019,9,148052919
2019,9,148052930
2019,9,148048427
2019,9,148052949
2019,9,148052955
2019,9,148052964
2019,6,148052987
2019,9,148053010
2019,6,148053015
2019,6,148048462
2019,9,148053021
2019,9,148045009
2019,6,148045014
2019,6,148053045
2019,6,148053052
2019,9,148045027
2019,6,148045032
2019,6,148048480
2019,6,148053069
2019,6,148053072
2019,6,148045043
2019,9,137546157
2019,6,137551154
2019,9,136906003
2019,9,136906014
2019,6,136916173
2019,6,136916171
2019,9,136915576
2019,9,137546166
2019,3,148769351
2019,9,148769374
2019,9,148773457
2019,6,148773476
2019,9,148769535
2019,9,148777712
2019,5,148773525
2019,6,148773535
2019,9,148777725
2019,6,148777737
2019,6,148777742
2019,9,148777752
2019,9,148777763
2019,9,148777779
2019,6,148777783
2019,6,148777784
2019,9,148777785
2019,9,148769718
2019,9,148777792
2019,6,148777796
2019,6,148777806
2019,9,148773659
2019,9,148769779
2019,9,148773671
2019,6,148773675
2019,9,148769791
2019,9,148769816
2019,6,148769866
2019,6,148777876
2019,6,148777877
2019,9,148777900
2019,9,148777907
2019,9,148770004
2019,9,148773807
2019,6,148773813
2019,6,148773814
2019,1,148777942
2019,6,148770049
2019,9,148773853
2019,9,148770082
2019,9,148777973
2019,9,136915329
2019,9,136905991
2019,9,136906022
2019,9,136915518
2019,8,147369287
2019,6,147369288
2019,2,147369286
2019,6,147369297
2019,6,147369296
2019,9,147372261
2019,9,147372287
2019,9,147372288
2019,9,147369463
2019,9,147376541
2019,9,147369478
2019,6,147369483
2019,9,147369482
2019,9,147369610
2019,6,147372414
2019,9,147376612
2019,6,147376613
2019,9,147376631
2019,6,147369660
2019,9,147369713
2019,9,147369723
2019,6,147372510
2019,9,147369766
2019,6,147369806
2019,8,147369834
2019,6,147372603
2019,9,147376734
2019,6,147376735
2019,9,147372615
2019,9,147376756
2019,9,147372649
2019,6,147372683
2019,6,147370063
2019,6,147370061
2019,6,147372743
2019,9,147370082
2019,9,147370102
2019,6,147370109
2019,9,147372801
2019,9,147370158
2019,6,147376873
2019,6,147370222
2019,9,147376890
2019,6,147370247
2019,6,147370248
2019,9,147370290
2019,9,147376904
2019,6,147372907
2019,6,147372908
2019,6,147370357
2019,9,147370361
2019,6,147372918
2019,9,147370385
2019,9,133841035
2019,6,137546177
2019,6,137546150
2019,6,137551175
2019,6,137546183
2019,9,137546185
2019,9,137546187
2019,9,137546188
2019,6,137546189
2019,6,137546190
2019,6,137546192
2019,6,137546191
2019,9,136915370
2019,9,136915393
2019,9,136909279
2019,6,136916141
2019,9,136916148
2019,9,136915550
2019,9,136909326
2019,6,136915579
2019,9,136916202
2019,6,136916208
2019,6,136916209
2019,6,136915597
2019,9,148050989
2019,6,148051047
2019,9,148051044
2019,9,148058216
2019,9,148066182
2019,9,148063013
