"DATA_YEAR","VICTIM_ID","INJURY_ID"
2019,133530768,5
2019,133530902,4
2019,133530900,4
2019,133530904,4
2019,133535999,4
2019,133536018,4
2019,133536016,5
2019,133541017,5
2019,133541013,5
2019,133541014,5
2019,133541016,5
2019,133541175,4
2019,133531089,4
2019,133536283,5
2019,133531118,5
2019,133531178,5
2019,133531277,5
2019,133531295,5
2019,133536528,5
2019,133533116,4
2019,133528789,4
2019,134279321,5
2019,134279330,5
2019,134279404,5
2019,134279406,5
2019,134288560,5
2019,134279679,5
2019,134279816,4
2019,134279835,5
2019,134280004,5
2019,134280027,4
2019,134286019,5
2019,134280309,4
2019,134289404,5
2019,134280497,4
2019,134286435,4
2019,134280618,4
2019,134280626,5
2019,134289599,4
2019,134286706,4
2019,134280811,4
2019,134280956,5
2019,134289996,5
2019,134281207,5
2019,134287211,5
2019,134281374,5
2019,134281373,5
2019,134287701,5
2019,134281668,5
2019,134287789,5
2019,134287825,5
2019,134281919,4
2019,134281948,4
2019,134281946,4
2019,134290628,5
2019,134281991,4
2019,134282030,4
2019,134293077,5
2019,134282044,4
2019,134282044,3
2019,134293152,5
2019,134290745,5
2019,134282164,4
2019,134282221,4
2019,134282276,5
2019,134282362,4
2019,134290959,4
2019,134290969,5
2019,134293478,6
2019,134282513,5
2019,134282625,5
2019,134293609,4
2019,134282659,4
2019,134282726,5
2019,134293662,5
2019,134291184,5
2019,134282750,4
2019,134291258,5
2019,134291272,5
2019,134293796,4
2019,134293799,4
2019,134282882,4
2019,134291463,5
2019,134293994,5
2019,134294068,5
2019,134294108,4
2019,134294122,4
2019,134298235,6
2019,134291693,5
2019,134298302,5
2019,134298307,5
2019,134298381,5
2019,134298380,4
2019,134298385,4
2019,134298425,5
2019,134298426,5
2019,134298450,5
2019,134294289,5
2019,134291906,4
2019,134298474,5
2019,134298543,5
2019,134298645,5
2019,134298724,4
2019,134298754,4
2019,134298913,5
2019,134298934,4
2019,134298983,5
2019,133528807,4
2019,133529090,5
2019,133529107,4
2019,133533555,4
2019,133533737,5
2019,133529252,5
2019,133529316,5
2019,133533864,6
2019,133533880,5
2019,133534019,4
2019,133534020,4
2019,133538407,5
2019,133529508,5
2019,133538614,5
2019,133529583,5
2019,133538623,5
2019,133534184,5
2019,133538621,5
2019,133538612,4
2019,133538680,5
2019,133534237,5
2019,133538839,5
2019,133538853,4
2019,133538997,4
2019,133529909,5
2019,133529914,4
2019,133529939,5
2019,133539771,5
2019,133530148,5
2019,133539837,5
2019,133530168,5
2019,133535017,5
2019,133530184,6
2019,133535042,5
2019,133535110,4
2019,133530333,5
2019,133530404,4
2019,133540290,4
2019,133540330,5
2019,133540331,5
2019,133530500,5
2019,133535550,5
2019,133530569,4
2019,133535554,4
2019,133540471,4
2019,133530634,5
2019,133530659,5
2019,133535705,5
2019,133530718,4
2019,133540794,5
2019,133535878,4
2019,133540840,5
2019,133535939,5
2019,133530878,5
2019,133540925,5
2019,133536051,5
2019,133536049,5
2019,133530984,5
2019,133530990,5
2019,133536277,4
2019,133541236,5
2019,133531164,5
2019,133541287,5
2019,133541299,4
2019,133531279,5
2019,133536498,5
2019,133531455,4
2019,133536700,4
2019,133541658,5
2019,133541718,5
2019,133541733,4
2019,133531613,4
2019,133536896,5
2019,133536926,5
2019,133531672,3
2019,133542218,5
2019,133537211,5
2019,133531843,4
2019,133531952,5
2019,133531951,5
2019,133531994,5
2019,133532027,4
2019,133532042,4
2019,133532046,5
2019,133537458,4
2019,133542596,5
2019,133542609,5
2019,133532157,4
2019,133532181,5
2019,133532183,5
2019,133542722,4
2019,133532188,5
2019,133532244,5
2019,133532245,5
2019,133537604,4
2019,133532257,5
2019,133542924,5
2019,133532321,4
2019,133532334,5
2019,133532333,5
2019,133532348,5
2019,133537719,5
2019,133532347,5
2019,133532355,5
2019,133543134,5
2019,133537843,5
2019,133532492,5
2019,133537852,4
2019,133543154,6
2019,133532517,5
2019,133532541,5
2019,133532559,5
2019,133547942,4
2019,133532638,4
2019,133532666,4
2019,133532693,5
2019,133543430,4
2019,133532719,5
2019,133543458,4
2019,133543473,5
2019,133532757,5
2019,133543573,5
2019,133548146,5
2019,133548191,7
2019,133532841,4
2019,133532879,4
2019,133532897,4
2019,133548310,5
2019,133548311,5
2019,133552928,5
2019,133552942,5
2019,133548373,5
2019,133548513,4
2019,133544070,5
2019,133544129,4
2019,133553084,5
2019,133548580,5
2019,133553119,4
2019,133553147,5
2019,133544227,5
2019,133544238,5
2019,133553187,4
2019,133553206,5
2019,133544322,5
2019,133548728,4
2019,133548727,5
2019,133553234,5
2019,133548764,4
2019,133553249,4
2019,133544433,4
2019,133548826,4
2019,133548832,5
2019,133544477,5
2019,133553316,5
2019,133544489,5
2019,133553322,5
2019,133553327,5
2019,133553331,5
2019,133553330,5
2019,133553336,5
2019,133553340,5
2019,133553369,4
2019,133553368,4
2019,133553373,5
2019,133544557,4
2019,133548934,6
2019,133553430,5
2019,133553451,5
2019,133553452,3
2019,133553478,5
2019,133549100,5
2019,133553592,3
2019,133553607,5
2019,133553606,5
2019,133553624,5
2019,133544814,6
2019,133553676,5
2019,133549298,5
2019,133553731,1
2019,133544928,5
2019,133553747,5
2019,133553774,5
2019,133553791,4
2019,133553796,5
2019,133553835,4
2019,133549493,5
2019,133553839,5
2019,133553838,5
2019,133549492,5
2019,133549491,5
2019,133553867,5
2019,133553873,5
2019,133553887,5
2019,133553888,4
2019,133553892,5
2019,133549624,6
2019,133549623,6
2019,133553915,6
2019,133545252,5
2019,133545253,5
2019,133553953,5
2019,133549701,5
2019,133553974,4
2019,133553983,5
2019,133545340,5
2019,133545339,5
2019,133554001,5
2019,133554002,5
2019,133554043,5
2019,133554044,5
2019,133554066,5
2019,133554082,4
2019,134960390,5
2019,134966379,4
2019,134970148,5
2019,134960501,5
2019,134966465,5
2019,134966466,5
2019,134966500,3
2019,134970337,5
2019,134970336,5
2019,134970367,5
2019,134966551,5
2019,134970392,5
2019,134970429,5
2019,134970452,4
2019,134970487,5
2019,134960613,5
2019,134960614,5
2019,134970494,5
2019,134970504,4
2019,134970547,4
2019,134970577,5
2019,134970594,5
2019,134970620,5
2019,134960682,5
2019,134970636,5
2019,134970642,5
2019,134970645,1
2019,134970672,5
2019,134966740,5
2019,134970697,5
2019,134970716,5
2019,134970717,5
2019,134970726,5
2019,134970736,5
2019,134970226,5
2019,134970227,5
2019,134970238,4
2019,134970250,5
2019,134970267,5
2019,134970266,5
2019,134970291,5
2019,134970358,5
2019,134966556,5
2019,134966555,5
2019,134970460,5
2019,134966605,4
2019,134960610,5
2019,134970478,5
2019,134970479,5
2019,134966633,4
2019,134966634,5
2019,134966638,5
2019,134970555,4
2019,134966681,4
2019,134970595,4
2019,134970599,5
2019,134970611,5
2019,134960323,4
2019,134969943,5
2019,134966517,5
2019,134960442,5
2019,134960443,5
2019,134960486,5
2019,134966554,4
2019,134966573,4
2019,134970493,6
2019,134966667,4
2019,134970587,5
2019,134966720,4
2019,134970812,5
2019,134970060,5
2019,134970058,4
2019,134270646,4
2019,134270991,4
2019,134271001,4
2019,134271052,6
2019,134271066,5
2019,134271101,4
2019,134271175,5
2019,134271260,5
2019,134266823,5
2019,134271292,4
2019,134271317,4
2019,134278047,5
2019,134271319,4
2019,134267008,5
2019,134267098,5
2019,134267219,4
2019,134278212,4
2019,134267298,5
2019,134267313,5
2019,134267366,5
2019,134278264,5
2019,134267364,5
2019,134267382,5
2019,134278292,4
2019,134271746,4
2019,134278337,4
2019,134267610,5
2019,134271868,5
2019,134271903,5
2019,134267812,4
2019,134267823,5
2019,134271917,5
2019,134267878,2
2019,134282988,5
2019,134282989,5
2019,134272016,5
2019,134278617,5
2019,134278679,5
2019,134278694,4
2019,134279322,5
2019,134288428,5
2019,134291736,4
2019,134291849,5
2019,134294310,5
2019,134291967,4
2019,134291987,4
2019,134298518,5
2019,134294347,5
2019,134292047,4
2019,134292055,5
2019,134292139,4
2019,134292162,5
2019,134292160,5
2019,134292474,6
2019,134292482,6
2019,134292514,5
2019,134292558,5
2019,134292583,5
2019,134294541,5
2019,134294540,5
2019,134299083,4
2019,134299084,5
2019,134292713,4
2019,134277521,3
2019,134270767,5
2019,134266029,5
2019,134270898,5
2019,134270914,4
2019,134270913,5
2019,134266342,5
2019,134271000,5
2019,134271088,5
2019,134271096,2
2019,134266641,4
2019,134271180,5
2019,134271267,5
2019,134271313,4
2019,134266862,3
2019,134266875,5
2019,134266974,5
2019,134267038,5
2019,134267108,5
2019,134267107,5
2019,134271495,5
2019,134267193,4
2019,134267192,4
2019,134278213,4
2019,134271551,5
2019,134271717,5
2019,134267482,4
2019,134267500,5
2019,134267549,5
2019,134271781,5
2019,134271801,4
2019,134285179,4
2019,134285463,4
2019,134288840,5
2019,134288906,5
2019,134288951,5
2019,134280075,4
2019,134280185,5
2019,134289209,4
2019,134286103,5
2019,134286127,5
2019,134286136,5
2019,134280285,5
2019,134280522,5
2019,134286783,4
2019,134290006,6
2019,134287418,5
2019,134287417,5
2019,134287585,5
2019,134281581,5
2019,134290368,5
2019,134290371,4
2019,134287819,5
2019,134281787,4
2019,134293166,4
2019,134293177,5
2019,134290853,5
2019,134290854,5
2019,134293337,5
2019,134293346,4
2019,134282463,5
2019,134293464,5
2019,134293465,5
2019,134290988,4
2019,134282462,5
2019,134291071,4
2019,134291073,5
2019,134282595,4
2019,134293661,5
2019,134293663,4
2019,134291185,5
2019,134291241,5
2019,134293752,5
2019,134293782,4
2019,134282860,5
2019,134293786,4
2019,134293801,5
2019,134297945,4
2019,134291397,5
2019,134291395,5
2019,134297976,5
2019,134293930,4
2019,134293980,4
2019,134298076,4
2019,134291606,5
2019,134294091,4
2019,134291627,5
2019,134291701,5
2019,134291729,4
2019,134291727,4
2019,134291754,4
2019,134291767,4
2019,134291789,5
2019,134291806,5
2019,134291877,5
2019,134298451,4
2019,134291924,4
2019,134291988,4
2019,134294359,4
2019,134298606,4
2019,134292095,5
2019,134298662,4
2019,134292173,4
2019,134292174,4
2019,134292224,2
2019,134292272,5
2019,134294443,5
2019,134459234,5
2019,134469503,4
2019,134469520,5
2019,134459497,5
2019,134459645,5
2019,134459815,4
2019,134459930,5
2019,134459929,5
2019,134459932,5
2019,134459933,5
2019,134459963,5
2019,134459964,4
2019,134459974,5
2019,134459972,5
2019,134459989,3
2019,134460000,5
2019,134459999,5
2019,134460044,5
2019,134460043,4
2019,134460077,5
2019,134460169,4
2019,134460311,5
2019,134460309,5
2019,134459761,5
2019,134459779,5
2019,134459805,4
2019,134464576,5
2019,134459822,4
2019,134459819,4
2019,134459824,5
2019,134459860,5
2019,134459894,5
2019,134469911,5
2019,134469981,4
2019,134460074,4
2019,134470069,5
2019,134470075,5
2019,134460189,5
2019,134460198,3
2019,134460217,4
2019,134460222,5
2019,134460238,5
2019,134460281,5
2019,134460293,5
2019,134460383,6
2019,134460394,4
2019,134460442,4
2019,134470315,5
2019,134470322,5
2019,134469431,6
2019,134459509,5
2019,134279327,5
2019,134288467,4
2019,134288506,2
2019,134459202,4
2019,134469386,4
2019,134469486,4
2019,134464351,4
2019,134469512,5
2019,134469631,3
2019,134464473,5
2019,134459602,4
2019,134459630,5
2019,134469754,5
2019,134469859,4
2019,134459823,4
2019,134459869,5
2019,134460058,4
2019,134460062,4
2019,134460175,5
2019,134464837,6
2019,134470216,4
2019,134460349,4
2019,134460348,4
2019,134460418,4
2019,134460462,5
2019,134460463,5
2019,134464921,5
2019,134460461,5
2019,134470308,4
2019,134460497,5
2019,134460513,5
2019,134464956,4
2019,134460587,5
2019,134771597,8
2019,134771800,4
2019,118540776,4
2019,133521718,5
2019,133521722,4
2019,133521730,4
2019,133521736,4
2019,133528809,5
2019,133521862,4
2019,133533204,5
2019,133521932,5
2019,133521988,4
2019,133533262,5
2019,133522011,5
2019,133522036,4
2019,133522097,3
2019,133533332,5
2019,133522139,5
2019,133522140,4
2019,133522150,5
2019,133522176,4
2019,133522185,5
2019,133522220,4
2019,133522303,4
2019,133529053,6
2019,133529063,5
2019,133522419,5
2019,133533543,4
2019,133522462,5
2019,133522490,2
2019,133522536,5
2019,133522529,3
2019,133522530,2
2019,133522530,8
2019,133522529,1
2019,133533605,5
2019,133522567,4
2019,133533623,5
2019,133522591,5
2019,133522628,4
2019,133522647,5
2019,133522654,4
2019,133522719,4
2019,133522750,4
2019,133522773,5
2019,133533723,4
2019,133522784,5
2019,133533730,5
2019,133522804,4
2019,133522803,4
2019,133522801,5
2019,133533743,5
2019,133522813,5
2019,133522815,5
2019,133522816,4
2019,133522820,4
2019,133522822,4
2019,133537906,5
2019,133537907,5
2019,133537916,3
2019,133537921,5
2019,133537942,5
2019,133533826,4
2019,133537989,4
2019,133537994,5
2019,133529332,3
2019,133529340,4
2019,133538069,5
2019,133538067,5
2019,133538095,5
2019,133538109,4
2019,133529375,4
2019,133533906,5
2019,133533907,5
2019,133538158,5
2019,133529392,5
2019,133533925,4
2019,133529396,4
2019,133538168,5
2019,133538196,4
2019,118546373,5
2019,134285161,5
2019,134279501,5
2019,134285265,4
2019,134279573,5
2019,134285312,5
2019,134285345,4
2019,134285351,5
2019,134288779,5
2019,134285387,4
2019,134285462,5
2019,134285474,5
2019,134285576,5
2019,134279889,4
2019,134280047,5
2019,134285857,5
2019,134280092,5
2019,134280248,4
2019,134280269,5
2019,134286157,4
2019,134286273,4
2019,134286357,5
2019,134286371,4
2019,134280500,4
2019,134289488,5
2019,134280523,5
2019,134289512,5
2019,134280598,5
2019,134280724,5
2019,134289656,5
2019,134289659,5
2019,134286792,5
2019,134286846,5
2019,134280928,5
2019,134280930,5
2019,134286924,5
2019,134281004,4
2019,134287014,5
2019,134281021,5
2019,134289838,5
2019,134289839,5
2019,134289942,5
2019,134281119,4
2019,134287172,4
2019,134290000,4
2019,134290021,4
2019,134287244,5
2019,134290075,4
2019,134287271,4
2019,134290100,4
2019,134281307,5
2019,134281311,5
2019,134281333,4
2019,134281348,5
2019,134287367,3
2019,134287401,5
2019,134287407,4
2019,134287409,4
2019,134287423,5
2019,134281451,5
2019,134281510,5
2019,134290238,6
2019,134287520,6
2019,134281532,5
2019,134287548,6
2019,134266028,4
2019,134266155,5
2019,134266156,5
2019,134266254,5
2019,134266309,5
2019,134266336,3
2019,134266543,5
2019,134271137,4
2019,134266615,5
2019,134266618,5
2019,134266617,5
2019,134266647,4
2019,134266654,4
2019,134271235,5
2019,134271236,4
2019,134266800,5
2019,134277999,5
2019,134278035,5
2019,134266857,4
2019,134278042,5
2019,134278050,5
2019,134266888,5
2019,134271334,4
2019,134271333,4
2019,134266918,5
2019,134266917,4
2019,134266932,5
2019,134271378,5
2019,134266952,5
2019,134271392,5
2019,134271391,5
2019,134267029,5
2019,134267028,5
2019,134271442,5
2019,134271451,5
2019,134267095,4
2019,134271470,5
2019,134271472,5
2019,134267118,5
2019,134271505,5
2019,134267260,5
2019,134267287,5
2019,134267299,4
2019,134271632,4
2019,134271637,5
2019,134267381,4
2019,134278287,4
2019,134271715,3
2019,134271715,1
2019,134267470,5
2019,134271761,5
2019,134267564,5
2019,134288481,4
2019,134285032,5
2019,134285242,5
2019,134285246,4
2019,134279610,5
2019,134285391,5
2019,134285436,4
2019,134285435,4
2019,134285476,4
2019,134286006,4
2019,134289269,5
2019,134286168,5
2019,134280384,4
2019,134286491,5
2019,134286692,5
2019,134280742,5
2019,134280744,5
2019,134280760,4
2019,134286740,5
2019,134286774,5
2019,134280806,5
2019,134289761,4
2019,134289781,5
2019,134286920,5
2019,134281069,6
2019,134281261,5
2019,134287369,5
2019,134281666,5
2019,134287712,4
2019,134287723,5
2019,134290420,4
2019,134287757,4
2019,134290435,4
2019,134290436,4
2019,134292931,5
2019,134292941,5
2019,134290572,5
2019,134281900,4
2019,134292994,4
2019,134293011,4
2019,134281983,5
2019,134281980,5
2019,134290676,4
2019,134285249,5
2019,134285248,5
2019,134285360,5
2019,134285395,4
2019,134285577,4
2019,134285960,4
2019,134289194,4
2019,134286218,5
2019,134286221,5
2019,134280467,5
2019,134289509,6
2019,134280564,4
2019,134286535,4
2019,134286573,5
2019,134280767,5
2019,134280837,4
2019,134280915,5
2019,134286946,6
2019,134280980,6
2019,134289806,7
2019,134286986,4
2019,134289834,2
2019,134287062,5
2019,134287200,5
2019,134287213,4
2019,134290097,4
2019,134281341,4
2019,134287503,4
2019,134287610,4
2019,134287752,3
2019,134281950,5
2019,134293044,4
2019,134290647,4
2019,134293095,5
2019,134282099,4
2019,134293170,4
2019,134266458,5
2019,134266663,5
2019,134277953,4
2019,134266817,5
2019,134278021,5
2019,134271305,5
2019,134278058,4
2019,134271326,4
2019,134278057,4
2019,134266881,5
2019,134266889,4
2019,134266920,5
2019,134266957,5
2019,134266955,4
2019,134266954,4
2019,134278147,4
2019,134267100,6
2019,134267130,4
2019,134267181,4
2019,134267357,5
2019,134271682,5
2019,134267510,4
2019,134271756,5
2019,134267526,4
2019,134267558,3
2019,134267578,4
2019,134267579,5
2019,134267617,4
2019,134267726,2
2019,134267828,5
2019,134285230,5
2019,134282984,4
2019,134283106,4
2019,134288777,5
2019,134285430,4
2019,134279837,4
2019,134283214,5
2019,134278656,6
2019,134283293,5
2019,134278769,4
2019,134278768,4
2019,134289107,4
2019,134286135,3
2019,134286206,4
2019,134283617,5
2019,134283634,5
2019,134283713,2
2019,134280366,4
2019,134286255,5
2019,134280446,5
2019,134286401,5
2019,134286431,4
2019,134280726,4
2019,134283816,5
2019,134283892,5
2019,134279108,4
2019,134284003,5
2019,134289737,5
2019,134284040,3
2019,134279156,5
2019,134284094,5
2019,134286866,5
2019,134284147,5
2019,134272475,5
2019,134284192,5
2019,134284235,5
2019,134284277,4
2019,134284336,4
2019,134279293,5
2019,134284339,6
2019,134287260,4
2019,134290185,5
2019,134284409,3
2019,134284455,4
2019,134281627,5
2019,134284489,4
2019,134284502,4
2019,134284530,4
2019,134279329,4
2019,134285027,5
2019,134279379,4
2019,134288536,4
2019,134285054,5
2019,134285089,5
2019,134290262,5
2019,134287554,3
2019,134287557,4
2019,134287558,5
2019,134287671,5
2019,134281647,4
2019,134287897,4
2019,134292917,5
2019,134281861,5
2019,134281859,4
2019,134281872,4
2019,134292956,5
2019,134290580,5
2019,134292986,5
2019,134281954,6
2019,134281955,6
2019,134281957,6
2019,134281966,5
2019,134293015,5
2019,134281986,4
2019,134293028,5
2019,134290662,4
2019,134282035,8
2019,134293129,5
2019,134293134,4
2019,134293180,5
2019,134282148,5
2019,134293181,5
2019,134290778,5
2019,134293231,5
2019,134290822,4
2019,134290831,5
2019,134290835,5
2019,134282264,1
2019,134293297,5
2019,134293322,4
2019,134290899,5
2019,134293329,5
2019,134282326,5
2019,134290938,5
2019,134293451,5
2019,134293454,5
2019,134291061,4
2019,134293523,4
2019,134282568,4
2019,134291098,4
2019,134293569,5
2019,134291132,4
2019,134293623,6
2019,134291153,5
2019,134293644,5
2019,134293710,4
2019,134282801,4
2019,134293742,4
2019,134282848,5
2019,134293776,4
2019,134282858,4
2019,134291298,5
2019,134291321,4
2019,134297915,4
2019,134291345,5
2019,134297942,4
2019,134297941,4
2019,134291379,5
2019,134291380,5
2019,134291388,5
2019,134293902,5
2019,134293915,5
2019,134291431,5
2019,134291433,5
2019,134291429,5
2019,134298008,5
2019,134293939,5
2019,134291446,4
2019,134291453,5
2019,134293978,5
2019,134298114,5
2019,134298119,5
2019,134298120,5
2019,134291524,5
2019,134291563,5
2019,134298163,6
2019,134298168,5
2019,134291570,5
2019,134291572,5
2019,134291573,5
2019,134294076,4
2019,134298233,4
2019,134298236,5
2019,134294208,4
2019,134294211,5
2019,134291763,4
2019,134294222,5
2019,134298375,5
2019,134294242,6
2019,134294271,5
2019,134294279,5
2019,134298455,4
2019,134294316,5
2019,134292089,4
2019,134292105,4
2019,134294391,5
2019,134294395,5
2019,134294402,5
2019,134292180,5
2019,134294408,5
2019,123453712,4
2019,134265937,4
2019,134285086,4
2019,134285088,5
2019,134288626,1
2019,134285155,4
2019,134279509,5
2019,134285281,5
2019,134279593,4
2019,134279581,4
2019,134279613,4
2019,134279615,4
2019,134285358,4
2019,134285361,5
2019,134279674,5
2019,134285424,4
2019,134279686,5
2019,134279696,4
2019,134285452,5
2019,134285469,5
2019,134285489,6
2019,134279796,5
2019,134285564,4
2019,134285603,5
2019,134285605,4
2019,134285681,4
2019,134285722,4
2019,134285734,5
2019,134279939,5
2019,134279938,4
2019,134285753,5
2019,134285755,5
2019,134279949,6
2019,134285767,5
2019,134289075,5
2019,134285825,4
2019,134280000,4
2019,134285845,5
2019,134280033,4
2019,134285870,4
2019,134280134,4
2019,134289183,4
2019,134280171,5
2019,134286031,5
2019,134286029,4
2019,134289202,6
2019,134280183,4
2019,134286057,6
2019,134280255,5
2019,134280274,4
2019,134286175,4
2019,134286239,5
2019,134280388,5
2019,134280414,4
2019,134289420,5
2019,134286340,5
2019,134280448,5
2019,134286409,4
2019,134286433,5
2019,134286482,5
2019,134286517,4
2019,134286531,5
2019,134289540,5
2019,134289572,5
2019,134280651,5
2019,134289576,5
2019,134286632,1
2019,134280734,6
2019,134286707,5
2019,134280756,5
2019,134289644,5
2019,134289665,4
2019,134280792,4
2019,134280794,4
2019,134286781,4
2019,134280815,5
2019,134280814,5
2019,134289688,4
2019,134286813,4
2019,134280861,5
2019,134280893,5
2019,134280890,5
2019,134289730,5
2019,134286868,4
2019,134280927,5
2019,134286927,4
2019,134286934,5
2019,134289803,5
2019,134281062,5
2019,134287070,5
2019,134289900,4
2019,134281089,5
2019,134281155,5
2019,134281166,4
2019,134287184,4
2019,134281191,5
2019,134287230,5
2019,134281246,4
2019,134281257,5
2019,134281270,5
2019,134287314,5
2019,134287328,4
2019,134287361,5
2019,134281418,4
2019,134281475,5
2019,134287513,6
2019,134287573,4
2019,134281601,4
2019,134281598,5
2019,134287622,4
2019,134281604,4
2019,123453546,5
2019,123453573,4
2019,123456400,1
2019,123449894,1
2019,123450044,4
2019,118525753,4
2019,118525756,4
2019,118529578,4
2019,118529677,4
2019,118536998,4
2019,118534442,4
2019,118530640,4
2019,118537626,4
2019,118541753,5
2019,118541838,5
2019,118539477,5
2019,118542540,4
2019,120315215,4
2019,126688326,5
2019,126684257,4
2019,126684290,4
2019,126688374,3
2019,126684315,4
2019,126688384,4
2019,126688394,4
2019,126688417,4
2019,126684356,4
2019,126688423,3
2019,126688424,4
2019,126688434,4
2019,126688435,5
2019,126688438,4
2019,120321363,5
2019,123449848,4
2019,123456383,4
2019,123456381,4
2019,123453572,4
2019,123453581,4
2019,123450010,4
2019,123456556,4
2019,124072873,5
2019,124072875,5
2019,134283755,4
2019,134283776,4
2019,134278994,5
2019,134283823,5
2019,134283838,4
2019,134283843,4
2019,134283871,5
2019,134283875,4
2019,134283885,4
2019,134283949,5
2019,134283972,4
2019,134283971,3
2019,134279095,4
2019,134283994,4
2019,134284029,4
2019,134279135,4
2019,134284051,4
2019,134284052,4
2019,134284061,4
2019,134284089,5
2019,134284088,5
2019,134279166,5
2019,134279173,4
2019,134284140,5
2019,134284158,5
2019,134284190,5
2019,134284246,4
2019,134272564,5
2019,134284396,5
2019,134272565,5
2019,134284428,6
2019,134284493,5
2019,134284508,5
2019,134272611,5
2019,134272612,5
2019,134284536,4
2019,134284560,4
2019,134284581,4
2019,134284601,5
2019,134284609,4
2019,134284660,5
2019,134284693,5
2019,134284699,4
2019,134272689,5
2019,134284807,5
2019,134284810,5
2019,134284829,5
2019,134284827,4
2019,134284845,4
2019,134279533,4
2019,134279532,4
2019,134288690,4
2019,134285275,4
2019,134285278,5
2019,134279571,5
2019,134285411,5
2019,134279737,4
2019,134285652,4
2019,134285793,5
2019,134285884,4
2019,134280132,5
2019,134280175,4
2019,134280192,4
2019,134286138,5
2019,134286195,4
2019,134286521,5
2019,134280670,5
2019,134286623,5
2019,134286811,4
2019,134281022,5
2019,134287018,5
2019,134281157,4
2019,134287214,4
2019,134290024,5
2019,134290039,4
2019,134290064,5
2019,134281272,4
2019,134281269,4
2019,134290135,4
2019,134281395,4
2019,134281606,5
2019,134290349,5
2019,134281686,4
2019,134290412,5
2019,134281699,8
2019,134290453,4
2019,134290452,4
2019,134290454,4
2019,134292905,5
2019,134290536,5
2019,134281909,6
2019,134293113,4
2019,134293179,5
2019,134290796,5
2019,134282186,5
2019,134293253,5
2019,134293692,4
2019,134293702,5
2019,134293708,5
2019,134293709,5
2019,134293914,5
2019,134291449,5
2019,134298028,4
2019,134298046,5
2019,134291473,5
2019,134293971,5
2019,134298048,5
2019,134293974,5
2019,134293977,5
2019,134293973,5
2019,134298049,5
2019,134298047,5
2019,134293972,5
2019,134294011,5
2019,134291508,5
2019,134291619,4
2019,134294130,5
2019,134298238,5
2019,134294188,4
2019,134294187,4
2019,134294191,5
2019,134294203,6
2019,134298336,5
2019,134298335,5
2019,134294265,4
2019,134294298,5
2019,134294308,5
2019,134294307,5
2019,134291947,5
2019,134298529,5
2019,134298566,5
2019,134298797,5
2019,134294488,4
2019,134298980,4
2019,134298979,4
2019,134298981,4
2019,134294498,5
2019,134294497,5
2019,134294515,6
2019,134267113,5
2019,134267230,4
2019,134267244,3
2019,134278265,5
2019,134271660,5
2019,134267387,1
2019,134271859,5
2019,134267767,4
2019,134278429,5
2019,134278542,5
2019,134283025,4
2019,134283074,4
2019,134283115,4
2019,134283126,5
2019,134272058,5
2019,134281644,3
2019,134283228,5
2019,134283306,5
2019,134283377,5
2019,134283384,4
2019,134283395,5
2019,134283426,5
2019,134283470,5
2019,134283521,5
2019,134283580,4
2019,134283620,5
2019,134283720,5
2019,134290404,4
2019,134279052,5
2019,134290405,5
2019,134287783,1
2019,134283925,4
2019,134283979,5
2019,134284085,4
2019,134279200,4
2019,134284177,5
2019,134284226,5
2019,134284253,5
2019,134284303,5
2019,134284302,5
2019,134279284,4
2019,134284399,5
2019,134284426,4
2019,134284429,5
2019,134284467,5
2019,134284472,5
2019,134284491,4
2019,134281839,4
2019,134281864,4
2019,134281862,4
2019,134281883,5
2019,134292989,3
2019,134293088,4
2019,134293128,5
2019,134282162,4
2019,134293193,5
2019,134290793,5
2019,134282232,5
2019,134293294,5
2019,134290970,4
2019,134282457,4
2019,134293460,4
2019,134282496,4
2019,134293495,4
2019,134293531,4
2019,134282768,5
2019,134293698,5
2019,134293725,5
2019,134291245,4
2019,134291247,5
2019,134778713,6
2019,134778705,8
2019,134778888,5
2019,134778836,4
2019,134771736,4
2019,134779037,4
2019,134778694,6
2019,134778974,5
2019,134779078,6
2019,134779252,5
2019,134779251,5
2019,134779254,5
2019,134779361,5
2019,134771968,5
2019,134778681,5
2019,134969888,4
2019,134960368,6
2019,134960369,5
2019,134960400,4
2019,134960399,4
2019,134960398,4
2019,134960411,4
2019,134960446,5
2019,134960445,4
2019,134966374,4
2019,134970145,4
2019,134966410,5
2019,134966409,5
2019,134960544,5
2019,134960546,5
2019,134960549,5
2019,134960558,5
2019,134960559,5
2019,134960577,6
2019,134960589,4
2019,134970449,5
2019,134966652,5
2019,134966688,5
2019,134960676,5
2019,134970641,4
2019,134960391,5
2019,134265999,5
2019,134266292,5
2019,134266379,5
2019,134266378,5
2019,134266380,5
2019,134266425,4
2019,134266537,5
2019,134266612,5
2019,134266653,4
2019,134266652,4
2019,134266665,5
2019,134277958,4
2019,134266696,4
2019,134266771,5
2019,134266829,5
2019,134278036,4
2019,134266923,4
2019,134271381,5
2019,134278093,4
2019,134266970,5
2019,134267061,5
2019,134267085,4
2019,134267168,5
2019,134267178,5
2019,134267371,4
2019,134278280,5
2019,134267415,5
2019,134271722,6
2019,134267473,3
2019,134267478,5
2019,134271745,4
2019,134267537,5
2019,134267608,5
2019,134278355,5
2019,134271823,4
2019,134267697,5
2019,134267755,5
2019,134267766,4
